"","filter","2024_POS_Anid-EV-SA-OA_CTRL_1_Run173.mzML","2024_POS_Anid-EV-SA-OA_CTRL_2_Run217.mzML","2024_POS_Anid-EV-SA-OA_CTRL_3_Run244.mzML","2024_POS_Anid-SA-OA_1_Run170.mzML","2024_POS_Anid-SA-OA_2_Run191.mzML","2024_POS_Anid-SA-OA_3_Run235.mzML"
"1895/285.1444mz/3.69min",92980.33,1847493.5,406398.34,111088.35,74872.31,49189.86,53603.47
"1898/498.1582mz/3.68min",453653.33,102392.82,81919.07,490585.88,416720.78,499557.12,505604.06
"1900/307.1286mz/3.67min",108009.0425,290743.7,96643.91,163579.64,99039.305,56382.566,116978.78
"1901/459.1734mz/3.67min",161059.31,408592.06,143335.31,198602.44,127532.16,91397.12,178783.31
"1902/996.3097mz/3.67min",1473858.25,1385162.5,508937.6,1670991.9,1297208.8,1628075.4,1562554
"1903/999.3094mz/3.67min",2260783,2124629.5,772503.3,2590802,1997848.5,2399803.8,2396936.5
"1905/498.6583mz/3.67min",904925.3,859476.9,61731.22,923388.8,886461.8,937819.25,1043989.7
"1906/997.3092mz/3.67min",1776788.55,1664946.6,594099.9,2067605.2,1617048.8,1946457.9,1888630.5
"1907/993.3097mz/3.67min",1056019.3,983385.7,276543.94,1197207.9,949047.56,1137343.4,1128652.9
"1909/438.195mz/3.67min",881377.57,2418630,759995.25,1243227,785930.2,540576.5,976824.94
"1910/875.399mz/3.68min",30899.0645,35569.23,10158.467,32426.656,251192.6,29371.473,13633.191
"1911/437.1916mz/3.67min",3779084,10256189,3292658,5366723.5,3386072.8,2397022,4172095.2
"1913/938.3547mz/3.67min",69300.6325,118302.8,1166370.6,5430.9434,185519.22,4248.9614,20298.465
"1914/955.3829mz/3.67min",72763.099,123126.38,1403823.8,21566.617,209419.53,4313.3234,22399.818
"1915/960.3385mz/3.67min",40611.5892,77575.266,633832.7,3647.9124,116761.62,720.1853,3600.9265
"1916/325.139mz/3.67min",51106.458,176064.38,44482.668,72929.76,48231.816,30226.658,53981.1
"1918/497.1586mz/3.67min",655079.2,578129.25,107115.77,687385.8,625216,684942.4,717273.25
"1919/800.3915mz/3.68min",238354.96,215451.12,269188.9,266694.06,112610.266,247857.86,228852.06
"1921/499.1582mz/3.67min",1120416.8,1039541.25,191098.33,1138619.5,1102214.1,1177287.6,1233402.4
"1923/310.1283mz/3.68min",41963.928,72128.75,167196.19,44835.258,20188.889,18225.395,39092.598
"1924/854.4215mz/3.63min",36231.438,19781.262,35125.938,37336.938,454429.56,69170.87,20196.164
"1926/228.2321mz/3.68min",1959358.2,2491027.8,2104504.2,1814212.2,1730310.1,1652723.2,2211014.2
"1928/421.1965mz/3.69min",264742.065,326364.5,126485.94,308019.9,122076.7,221464.23,378650.34
"1929/534.3282mz/3.69min",418618.5,415220.2,422016.8,480408.03,595571.06,371511.62,319100.2
"1932/333.1471mz/3.69min",72526.04,112318.69,94480.06,50572.02,218888.33,4762.103,11350.949
"1934/496.2441mz/3.72min",461107.705,379874.16,260506.38,378487.9,545073.7,1385987.4,542341.25
"1935/453.6685mz/3.71min",8834734.5,10785007,8247848,8091264,9055158,8686917,8982552
"1936/569.2811mz/3.71min",333885.09,463644.84,743349.7,191409.47,643838.1,142958.03,204125.34
"1940/905.3371mz/3.71min",471514.265,531173.5,495957.25,489885.78,422022.88,453142.75,445731.88
"1941/909.3376mz/3.71min",514431.295,586173.44,525852.25,496930.66,503010.34,529833.06,491318.53
"1942/926.3142mz/3.71min",537683.22,632422.9,532668.44,535653,578807.3,539713.44,463376.03
"1943/906.3295mz/3.71min",16790684.5,19036092,17328790,18112330,16129753,16252579,16164439
"1944/922.3639mz/3.71min",1044853.6,1113144,1063934.6,1125387.1,938824.44,1025772.6,923989.25
"1945/925.3624mz/3.71min",5853244.5,5889191.5,6347035,6333083,5817297.5,5452010.5,5307019.5
"1950/921.3608mz/3.71min",2280243.65,2393621.5,2352039.5,2494931.8,2096155.6,2208447.8,2060253.5
"1951/923.3563mz/3.71min",37405748,39950444,38687844,41314444,35335264,36123652,34145760
"1952/904.3338mz/3.71min",1012668.2,1134143.8,1046548.4,1068167.6,973644.2,978788,956024.7
"1953/907.3324mz/3.71min",7901550.75,9074313,8156815,8617111,7337763.5,7646286.5,7616540.5
"1954/908.3354mz/3.71min",2595050.8,2677474.5,2645377.2,2612459.8,2366664.8,2283347.5,2577641.8
"1955/452.6709mz/3.71min",521820.205,659314.75,468218.03,500880.62,536071.25,507569.16,553965.6
"1957/926.3655mz/3.71min",1246711.5,1314442.8,1223644.9,1421095.4,1136139.5,1269778.1,1121376.4
"1958/201.0701mz/3.78min",102615.663,67960.53,62408.67,103262.016,209294.86,122293.195,101969.31
"1960/944.2859mz/3.71min",718602.12,878498.75,745863.94,688952.3,752773.56,691340.3,690502.06
"1962/928.3113mz/3.71min",10811207.5,12789198,10944862,10911748,10710667,10534586,9705976
"1966/885.444mz/3.74min",175925.685,178146.56,23977734,116766.48,173704.81,250314.23,122571.484
"1969/853.4182mz/3.8min",50928573,56592092,47540396,43753960,101966424,54316750,41582492
"1970/289.1578mz/3.75min",182250.97,405356.3,286490.78,78011.16,437860.88,15988.594,51992.754
"1971/498.2596mz/3.74min",952013.2,962455,282432.25,941571.4,589422.25,1243784.4,1432992.9
"1973/499.263mz/3.74min",273037.25,268931.06,61792.26,277143.44,169324.72,364403.28,409198.84
"1976/480.249mz/3.75min",105112.772,97033.17,12887.238,99546.984,110678.56,132677.56,174891.77
"1978/285.1444mz/3.75min",2241215.2,3209986.5,701630.8,4036065,1387931.2,2014435.2,2467995.2
"1979/240.1229mz/3.75min",51934.176,51934.176,51934.176,259670.88,51934.176,51934.176,51934.176
"1980/173.092mz/3.75min",198342.23,287104.94,78290.64,311682.78,128978.27,184415.8,212268.66
"1981/397.1967mz/3.75min",2085000.9,2677191,734098.5,3658031.2,1185221.8,1886678.6,2283323.2
"1982/930.3226mz/3.76min",1233727.25,1924575.8,1350500.4,897789.25,1116954.1,1856350.9,862859.1
"1983/419.1787mz/3.75min",390576.94,516292.25,102731.86,634543.06,202167.97,370492.22,410661.66
"1984/195.0652mz/3.75min",1103489.45,1923723.1,458398.03,1618710.8,84720.1,1222156,984822.9
"1985/286.1479mz/3.75min",309682.16,453686.3,90546.79,556266.3,170342.56,274027.66,345336.66
"1988/701.3508mz/3.76min",307199.95,349670.38,282680.06,324036.56,332265.75,290363.34,273072.06
"1989/699.3442mz/3.76min",3327073.3,3675343.8,3305768.8,3348377.8,3531200.8,3096244.8,2830270.2
"1990/721.3261mz/3.76min",672475.58,775786.6,515582.03,663123.6,681827.56,729166.7,630934.25
"1993/517.1125mz/3.76min",555976.17,565955.6,30013.838,156219.84,604531.44,552831.4,559120.94
"1995/299.0761mz/3.77min",63070.582,168072.02,559414.75,63945.82,3302.7183,62195.344,58513.145
"1996/527.2861mz/3.76min",84473.865,232582.61,36161.137,81060.77,76780.54,87886.96,123537.99
"1997/683.3491mz/3.76min",200155.925,123798.65,122654.625,429485,357216.8,221777.1,178534.75
"1999/497.2475mz/3.77min",279446.215,253871.28,57458.094,274374.53,284517.9,516607.72,477239.44
"2000/908.4271mz/3.77min",149512.155,244833.39,1564393.4,35387.418,538710.94,28671.84,54190.92
"2001/907.4248mz/3.77min",306119.145,500935.16,3382382,75889.9,1253304.2,39078.133,111303.13
"2008/869.4502mz/3.77min",61628.235,89430.01,1033722.7,11996.374,245942.83,3332.4304,33826.46
"2011/316.1155mz/3.77min",279481.48,266923.78,272813.84,289918.88,337988.44,255271.73,286149.12
"2013/885.4444mz/3.77min",1813706.3,2921616.5,27011850,504802.3,9083621,250314.23,705796.1
"2016/587.2598mz/3.78min",316330.595,285085.56,409896.16,346655.75,719299.25,274531.84,286005.44
"2018/821.4285mz/3.78min",223605.86,150788.7,24826.422,308693.12,184417,262794.72,295178.3
"2019/276.1229mz/3.78min",419801.2,388692.62,530603.7,450909.78,729692.25,377317.75,377204.34
"2020/294.1335mz/3.78min",7611751.5,7148476,9461511,8075027,11970298,7057038,7128844
"2021/887.4511mz/3.78min",277179.885,451600.03,4254397.5,67145.914,1415883.4,23244.457,102759.74
"2023/888.4538mz/3.77min",46987.5978,87087.49,1052124.9,6887.7056,326470.03,918.9508,4594.754
"2024/400.1388mz/3.78min",62851.735,69790.16,21222.86,204118.53,56065.75,41016.074,69637.72
"2026/859.4045mz/3.78min",945115.15,960014.1,648812.7,930216.2,898577.2,2200499.8,1275128.2
"2027/839.4293mz/3.79min",596447.545,505462,421611.3,518381.34,674513.75,1295535.9,692718.8
"2028/837.4233mz/3.79min",4417467.5,3812144,2901784.5,3759021.5,5022791,9747455,5187057
"2030/838.4258mz/3.79min",2010219.3,1763544.1,1345998,1629445.9,2256894.5,4267754.5,2335735.8
"2034/419.2154mz/3.79min",1360485.05,1169942.2,948800.06,1000474.06,1551027.9,2990549,1677313.9
"2038/871.4482mz/3.8min",1653378.6,1014422.75,1747552.4,1559204.8,2761456,1942915.5,1477179.8
"2043/854.4203mz/3.8min",22719942,24963070,21532952,19475504,45912296,23906932,18483972
"2044/427.2127mz/3.8min",14325222.5,15453432,13431853,11143471,28851966,15218592,12608896
"2046/168.0655mz/3.78min",13106.33,75829.87,5440.134,859469.5,15707.151,3133.8354,10505.509
"2047/870.4458mz/3.8min",3956641,3667111,4246171,3584271.5,6646466,4432268,3463859.8
"2049/856.4286mz/3.8min",1837708.35,2216016.2,1832428.2,1566040.8,4110760.5,1842988.5,1520370.6
"2050/855.4244mz/3.8min",7556173.75,8941793,7396823.5,6501827.5,16177147,7715524,6304159
"2052/891.3724mz/3.8min",334962.92,360488.12,357571.84,280528.66,635498.56,304576.66,312354
"2053/875.3998mz/3.8min",8965745.5,10978272,8528738,8584645,13713744,9346846,7949367.5
"2055/446.1864mz/3.8min",434740,483289.06,383593.8,366511.66,643104.25,418800.28,450679.72
"2056/281.0655mz/3.81min",605850.88,510782.78,652433.56,772156.5,437959.62,686737,559268.2
"2057/857.435mz/3.81min",351027.485,514192.66,361318.94,318421.03,903630.56,340736.03,208581.77
"2058/585.2795mz/3.81min",17235.3145,103374.21,928533.25,28238.959,1246.334,1246.334,6231.67
"2066/873.4599mz/3.81min",268270.985,301224.7,256430.5,229894,431561.9,280111.47,248714.62
"2067/872.4556mz/3.81min",799856.325,824186.25,810740.9,713557.9,1325533.6,788971.75,718696.94
"2068/852.409mz/3.81min",328103.4,353926.5,232636.77,382038.6,431200.56,302280.3,235472.03
"2075/851.403mz/3.81min",15009.439,3251.6768,14189.262,398491.38,15829.616,40396.277,650.33536
"2076/877.4093mz/3.82min",1226794.25,1578837.4,1223768.5,1184255.2,1907365,1229820,1171594.6
"2078/181.0496mz/3.82min",89995.565,98635.95,70609.805,196567.66,79368.055,81355.18,139161.88
"2079/878.4148mz/3.82min",305163.36,433343.6,282891.25,309739.34,502082.53,250200.4,300587.38
"2080/869.411mz/3.83min",521402.65,583909.1,398189.8,413143.25,846133.1,873545.25,458896.2
"2082/526.2369mz/3.83min",289524.25,283755.66,221619.84,301482.84,44323.968,377311.06,295292.84
"2084/409.1603mz/3.83min",137087.9875,119262.945,101345.734,155316.06,46170.824,196276.8,154913.03
"2085/322.1284mz/3.83min",77155.755,56258.85,64621.664,84381.68,115683.3,77395.81,76915.7
"2086/525.2341mz/3.84min",1002618.07,957862.7,813318.5,1060796,162663.7,1374222.8,1047373.44
"2090/360.2167mz/3.84min",156680.34,149228.9,203211.06,150096.28,194502.48,163264.4,140502.42
"2091/736.3438mz/3.85min",7395.56,68414.31,988852,9005.772,1157.0696,1157.0696,5785.348
"2096/461.2967mz/3.84min",1430521.2,1475929.2,1596653.6,1223048,2292550.5,1385113.2,1264500.8
"2097/423.1761mz/3.85min",245679.65,161456.77,152054.14,323127.9,209088.08,435527.06,282271.22
"2101/496.244mz/3.77min",1117376.35,1142625.5,210530.73,1092127.2,951100,1912332.6,1704552.5
"2102/209.0808mz/3.86min",140995.6,367540.06,126183.23,652479.2,97927.56,68025.5,155807.97
"2103/665.3387mz/3.86min",109556.52,95207.42,39429.715,191854.53,131741.4,123905.62,93382.445
"2106/820.3968mz/3.86min",56960.511,44118.07,11508.852,151513.12,66223.19,131876.81,47697.832
"2109/734.3279mz/3.86min",2023.6152,10118.076,258109.8,2023.6152,2023.6152,2023.6152,2023.6152
"2112/566.1439mz/3.86min",93910.777,497972.34,4845.604,24228.02,60572.32,127249.234,245943.58
"2114/939.2917mz/3.88min",53966.757,2258853.5,61718.35,8055.722,46215.164,40278.61,443026.44
"2115/872.4297mz/3.87min",201293.32,204394.11,136795.38,277019.78,198192.53,286424.44,161086.86
"2116/703.3157mz/3.87min",947638.73,1545446.6,365817.1,846231.56,761989.6,1111551.6,1049045.9
"2117/871.4282mz/3.87min",533211.4,538743.7,426651.47,673191.3,527679.1,630547.25,401667.38
"2118/836.3913mz/3.87min",1491355.35,1410297.6,986519.3,1619904,1572413.1,1584605.5,944500.44
"2119/837.3911mz/3.87min",502971.95,525710,353875.1,610393.44,563245.44,480233.9,287828.4
"2120/683.34mz/3.87min",384584.265,568342.56,139070.73,349915.47,283253.47,422481.9,419253.06
"2124/681.3338mz/3.87min",4253277.75,6077358,1462476.4,4044602,3119547,4759262.5,4461953.5
"2125/197.0807mz/3.87min",99903.2075,135639.81,141627.84,12373.3094,215181.95,61866.547,64166.605
"2126/253.0706mz/3.85min",3044.32764,5073.8794,26902.146,267931.34,1014.77588,1014.77588,1014.77588
"2128/569.2813mz/3.88min",241155.985,384834.06,63646.28,420506.97,181656,240703.2,241608.77
"2129/527.2866mz/3.88min",134357.78,290789.84,346086,128488.01,132931.31,113779.81,135784.25
"2131/422.192mz/3.89min",78403.605,78603.7,93498.164,84783.55,70442.19,78203.51,72711.14
"2132/419.0735mz/3.89min",260576.22,316950.47,157171.9,663072.5,292288.3,203418.34,228864.14
"2133/398.095mz/3.89min",815835.25,1065759.8,523163,2298401.5,957585.7,632846.56,674084.8
"2134/652.2862mz/3.9min",13717.454,116971.94,679833.56,10173.768,2034.7536,2034.7536,17261.14
"2135/397.0916mz/3.89min",3592881.6,4617565,2266481.8,9834928,4190685.2,2750837.2,2995078
"2136/646.333mz/3.92min",231919.975,838354.75,221495.17,53301.55,10660.31,242344.78,355192.53
"2137/414.1181mz/3.89min",1062255.75,1234425.5,675794.06,3165871.8,1189207.1,930262.4,935304.4
"2138/534.3322mz/3.9min",53332.94345,102623.36,808.50538,4042.5269,808.50538,167046.2,103479.28
"2139/722.3555mz/3.89min",63630.773,229870.4,1513259.6,51251.246,1968.769,9843.845,76010.3
"2142/720.3487mz/3.89min",721534.63,2300657.8,13393582,571870.56,68021.35,256186.77,871198.7
"2143/445.3018mz/3.9min",1393280.3,1364848.5,1888055.9,694893.7,1567674.9,1421712.1,1352069.6
"2144/1011.3265mz/3.9min",64978.9705,107538.83,680080.44,12133.132,415208.5,2426.6264,22419.111
"2145/1013.3257mz/3.9min",81485.984,136653.28,859084.06,26318.688,511732.16,4862.5704,24312.852
"2148/1007.3286mz/3.9min",17074.1718,28456.953,381781.6,5691.3906,136529.1,5691.3906,5691.3906
"2149/1010.3256mz/3.9min",44367.7048,80806.62,553900.3,7928.7896,102954.62,875.509,4377.545
"2151/714.3958mz/3.93min",169787.645,917922.3,138485.19,99256.664,19851.3328,201090.1,358431.56
"2152/358.1973mz/3.9min",96948.863,99795.21,266938.53,94102.516,110975.65,76942.35,63191.47
"2156/275.0549mz/3.91min",127271.055,245459.72,127094.23,69437.625,214690.73,113594.04,127447.88
"2157/429.2228mz/3.91min",660689.55,849162,3463865.2,716648.7,604730.4,103661.44,147890.12
"2159/451.2038mz/3.92min",95971.94,152936.97,705956.4,96616.84,95327.04,2633.0132,13165.066
"2160/451.171mz/3.92min",473516.52,902416.75,438015.16,712317.8,378430.16,246674.67,509017.88
"2163/873.3841mz/3.93min",417023.5,814173.25,432522.03,401524.97,518377.97,376725.38,374597.25
"2164/552.2549mz/3.93min",41893.7815,74478.48,3312.2214,325216.53,28854.742,39260.793,44526.77
"2165/874.3875mz/3.93min",184260.49,370303.4,201143.53,158800.84,217024.58,163998.4,167377.45
"2166/851.4021mz/3.93min",1260737.7,2012424,935050.2,1260145.4,1740371.9,1257543.1,1261330
"2168/852.4048mz/3.93min",551403.8,897524.06,411986.44,549082.2,773176.44,538542.8,553725.4
"2169/446.1442mz/3.92min",708.88764,3544.4382,374213.66,708.88764,708.88764,708.88764,708.88764
"2170/868.4306mz/3.94min",299621.315,437005.16,196695.48,275724.25,481630.97,164706.8,323518.38
"2171/534.2441mz/3.93min",221316.01,379287.2,79855.5,1412790.5,224458.12,143719.98,218173.9
"2172/997.2786mz/3.93min",624140.075,609592.4,240848.92,638687.75,692813.1,673934.1,574819.2
"2173/985.3072mz/3.94min",597030,362809.66,105572.93,639639.5,753551.5,668055.2,554420.5
"2180/1000.2795mz/3.94min",893747.25,867413.9,317905.9,920080.6,1049643.6,989731.5,816738.3
"2181/763.8205mz/3.94min",95364.216,345448.28,42805.812,10710.29,2142.058,308604.44,147922.62
"2182/764.8211mz/3.94min",99323.7315,343130.16,18859.078,30826.693,3771.8156,308972.72,167820.77
"2183/1003.2805mz/3.94min",1383466.85,1327958.9,489161.88,1438974.8,1661922.5,1452564.5,1235106.5
"2186/981.299mz/3.94min",12023095.5,7169720.5,2136015.8,12986747,14589161,14416832,11059444
"2187/1001.2799mz/3.94min",1107396.4,1072923.9,392235.38,1141868.9,1342466.9,1242139.5,1013459.6
"2188/488.6549mz/3.94min",549022.275,362805.88,123400.86,558910.8,823843.9,666761.94,539133.75
"2190/488.1532mz/3.94min",1196796.9,844384,256812.11,1165905.9,1799632.4,1556230.4,1227687.9
"2192/975.2994mz/3.94min",5573654.5,3393858.8,979787.4,6002310.5,6814548.5,6662070,5144998.5
"2193/978.2991mz/3.94min",7814788.5,4668953.5,1393838.4,8534024,9444710,9425452,7095553
"2194/979.2988mz/3.94min",9622841,5739427,1690257.1,10461335,11707352,11525191,8784347
"2195/489.653mz/3.94min",1630733.3,1157658.9,372352.84,1618818.1,2486114.8,2122648.2,1642648.5
"2198/489.1528mz/3.94min",849471.37,579215.94,194204.44,851946.44,1312353.8,1129622.8,846996.3
"2201/319.0447mz/3.94min",66665.67,476629.72,1181373.4,66355.04,2927.6322,66976.3,14638.161
"2204/251.164mz/3.94min",108107.585,110780.86,153040.56,84441.92,137617.06,89186.195,105434.31
"2207/765.3211mz/3.94min",204647.74,605666.4,92807.64,65088.316,5570.6113,523185.06,316487.84
"2209/520.1809mz/3.95min",135164.295,399518.5,66574.336,274853.8,4767.051,66965.57,203363.02
"2210/427.2124mz/3.9min",86506.592,35022.17,244800.72,71985.95,305130.72,101027.234,34586.25
"2212/585.2801mz/3.98min",29512.65,56017.816,576422.6,17238.94,703.5545,41786.36,3517.7725
"2215/962.3057mz/3.97min",238772.825,71936.414,13895.43,273357.7,204187.95,698920.1,362965.53
"2216/965.3046mz/3.97min",374993.41,181491.73,65333.156,441526.16,308460.66,1066582.1,558482.9
"2220/867.4337mz/3.97min",153121,156982.36,273160.38,122702.72,432594.38,149259.64,131280.27
"2221/963.3051mz/3.97min",281836.89,145859.67,51900.18,336193.16,227480.62,846425.06,431607.34
"2223/959.3044mz/3.97min",182629.7075,80314.24,35372.12,234523.22,130736.195,518790.44,259863.14
"2224/514.2854mz/3.97min",571192.31,713402.06,1205038.6,281270.34,776306.44,181695.7,428982.56
"2225/246.1982mz/3.98min",200701.465,160057.03,63605.03,241345.9,115315.66,397410.44,253875.98
"2226/858.3731mz/3.98min",281455.06,470300.56,275965.34,367062.3,286944.78,256275.12,208298.58
"2227/818.3808mz/3.98min",572163.7,727103.56,433111.9,614444,633111.5,529883.4,442147.56
"2229/482.255mz/3.98min",347389.815,377471.75,100588.305,317307.88,315111.28,462532.84,533106.6
"2232/161.0596mz/3.98min",50983.0375,198087.83,46596.88,498042.2,8803.912,55369.195,44019.56
"2235/480.249mz/3.98min",7371782.25,7706105.5,2235683.8,7037459,6580254.5,9783216,11090740
"2236/365.1705mz/3.98min",189365.125,127419.23,143913.95,221760.78,256296.6,213586.33,165143.92
"2240/620.2962mz/3.99min",88909.016,184419.94,53584.227,33813.83,6762.766,136712.7,124233.805
"2241/207.0651mz/3.99min",22145676,62456456,19526838,136249980,7514509.5,22289034,22002318
"2242/179.0702mz/3.98min",223403.31,2773188.8,212747.9,1778359.5,32568.148,234058.72,141858.16
"2243/734.3278mz/3.98min",65195.576,267151.34,1457819.1,24989.582,1881.8202,9409.101,105401.57
"2244/481.2523mz/3.98min",2184041.85,2281691.8,646706.7,2086391.9,1931070.5,2789821.8,3281370
"2245/209.0701mz/3.99min",125412.24,454711.88,118061.86,1113184,17894.508,132762.62,70891.055
"2246/278.1386mz/3.99min",383690.5,241129.06,420482.7,400802.75,690814.3,366578.25,262973.72
"2252/333.1477mz/3.99min",57845.412,96409.02,544320.44,19281.804,346503.84,19281.804,19281.804
"2254/652.2862mz/3.97min",12787.0755,54485.215,316311.06,10173.768,2034.7536,2034.7536,15400.383
"2256/484.2803mz/3.99min",9602620,14029661,11771106,5348032,202837.05,9844617,9360623
"2257/720.3487mz/4.0min",432438.24,1165496.5,7148423,373960.2,52823.05,181128.39,490916.28
"2258/249.112mz/4.0min",87371.214,29123.738,29123.738,29123.738,384714.44,163954.05,145618.69
"2260/497.2278mz/4.0min",186231.025,263604.1,171072.33,169860.4,33972.08,201389.72,263714.25
"2261/526.2545mz/4.01min",65977.8675,79950.29,516785.78,375552.06,9485.5492,52005.445,47427.746
"2263/552.3429mz/4.01min",9989240,15351681,13520855,6120956,334513.8,10377235,9601245
"2264/326.2536mz/4.02min",404346.905,362730.56,771689.06,543357.2,445963.25,322732.66,338718.34
"2265/309.227mz/4.02min",1750944,1541642.2,2936260,2062319.5,1960245.8,1238425.5,1326635.5
"2266/530.2016mz/4.06min",4193.6796,6989.466,1397.8932,127398.2,1397.8932,233980,1397.8932
"2267/331.209mz/4.02min",418784.8,339680.2,732067.9,497889.4,556348.56,277744.6,309230.8
"2273/719.3358mz/4.02min",23728.362,23728.362,118641.81,23728.362,23728.362,23728.362,23728.362
"2274/474.1657mz/4.03min",1123033.45,1154513,704509.25,1091553.9,140901.85,1736042.6,1339839.6
"2275/182.0811mz/4.03min",57813.98,79449.03,36178.93,969368.9,3492.1353,25780.936,109092.48
