row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp7_3_Run155.mzML Peak area,POS_TJGIp7_2_Run140.mzML Peak area,POS_TJGIp7_1_Run16.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
5862,366.3728469920663,8.623597,,,,,,,,,,,13204.701,43696.99,3508.0713,27688.006,54766.242,2298099.2,
892,367.1535084988118,4.572065,,,,99,58,[M-2H2O+H]+,,2,892;906,402.16749,809426.06,712628.56,877082.1,844049.9,485844.38,700830.2,
1032,367.15364478497867,4.703468,,,,252,,,,,,,641426.9,500166.88,1061396.2,565485.94,358112.3,565576.9,
1855,367.153713716577,5.2639036,,,,220,111,[M-2H2O+H]+,,2,1840;1855,402.16757,268888.56,305910.28,324612.44,257323.98,242221.42,292168.84,
711,367.15373017575763,4.2556777,,,,189,,,,,,,236684.34,194106.42,213136.73,197549.38,165676.0,192312.84,
1386,367.18993355282106,4.929375,,,,129,,,,,,,854035.9,803886.56,926514.75,890957.9,1236681.0,1469589.0,
1195,367.1901201546327,4.806892,,,,147,,,,,,,494022.94,477280.9,527909.75,490137.06,419186.38,428412.7,
1931,367.19025848106986,5.2977424,,,,220,,,,,,,725322.75,812544.56,991070.4,978824.4,972760.8,1254571.8,
1783,367.245161712908,5.2181697,,,,,,,,,,,566210.1,565152.7,704937.25,1026556.6,441605.44,202000.69,
5795,367.3358221146002,8.517556,,,,45,,,,,,,314287.9,364595.34,304080.53,308281.4,344682.66,339993.0,
5118,367.33639340523627,8.071599,,,,,,,,,,,279466.78,880850.3,404184.53,766866.1,388495.75,337290.94,
5140,367.3566421661839,8.090818,,,,20,,,,,,,1156510.9,2539513.5,1474489.8,2377364.5,980268.4,897954.44,
4180,368.4247152000625,7.4490976,,,,,,,,,,,2546733.8,1450125.0,1366726.1,2772885.8,0,0,
3512,368.4248130416101,6.942429,,,,,,,,,,,0,0,0,0,3731843.8,4936718.0,
646,369.1692905420235,4.132698,,,,195,,,,,,,654894.06,601143.75,690081.44,621976.06,499205.4,634030.3,
2146,369.1693450627998,5.4449615,,,,85,138,[M-H2O+H]+,,2,2153;2146,386.17263,1487695.9,1352524.5,1493026.9,1396675.4,952461.6,1121122.6,
1751,369.20580653997905,5.212601,,,,34,,,,,,,729450.2,657480.4,728019.25,664358.2,686628.94,1077956.4,
1471,369.2058435773577,5.0008974,,,,134,,,,,,,461863.28,600095.7,502153.4,522723.06,546576.94,670207.4,
4199,369.2396636329241,7.4582176,,,,234,251,[M+Na]+,,2,4199;4203,346.25048,188284.92,411741.25,436322.53,806827.94,631561.7,446595.56,
2680,369.27447353134517,5.971769,,,,19,,,,,,,1424072.0,1185116.5,1931968.6,1603495.9,1632733.0,3372514.8,
4381,369.2973730132605,7.619184,,,,224,259,[M+Na]+,,2,4381;4382,346.30808,401930.03,636421.8,534945.06,682999.2,712791.06,665089.75,
6336,369.3512862006676,9.21478,,,,,,,,,,,223768.14,91227.234,189706.98,227619.27,375201.38,444929.0,
3369,370.2949929080143,6.7949243,,,,102,214,[M+NH4]+,,2,3371;3369,352.26125,552788.5,725891.2,829763.1,839408.06,1833699.0,1517352.2,
5173,371.1008800458799,8.114032,,,,39,,,,,,,647573.56,2276406.8,799313.25,1434593.5,1918707.8,1188306.5,
3847,371.10089031363265,7.214012,,,,209,,,,,,,709120.25,1210719.8,975482.4,1231406.6,2454757.2,2622093.0,
4654,371.10090722774726,7.721544,,,,1,,,,,,,6495436.5,1.0212218E7,8932287.0,9988659.0,1.6268512E7,1.5359271E7,
3148,371.10091917587323,6.5933337,,,,,,,,,,,721490.1,835647.4,579075.44,622708.25,834063.9,818170.9,
5662,371.1010010222712,8.428101,,,,230,,,,,,,632655.4,1371438.2,829337.8,1311952.1,2417089.0,1621044.2,
5927,371.101035482835,8.666612,,,,,,,,,,,120664.79,296060.6,151920.52,140915.25,596108.75,485057.9,
944,371.18479035403834,4.622124,,,,36,,,,,,,4744488.0,3615130.8,4205257.0,4197305.5,3267708.2,4004960.0,
857,371.18479759990447,4.5739636,,,,99,,,,,,,3490579.2,394562.47,469065.4,3082179.0,426671.4,427044.78,
1523,371.18487873473754,5.0442567,,,,136,,,,,,,1629617.0,1464328.6,1631933.0,1512243.8,1414261.2,1702150.9,
2777,371.2576161108616,6.0715747,,,,12,171,[M-H2O+H]+,,1,2767,388.26099,131586.8,196366.8,99166.04,60037.516,884554.3,1138243.2,
1614,371.2577752717904,5.089655,,,,136,93,[M-2H2O+H]+,,2,1614;1622,406.27165,277763.78,289015.88,420878.66,418010.97,351386.12,263416.3,
5548,371.31511207647173,8.311099,,,,,,,,,,,252415.11,122015.37,224017.84,311091.78,628197.4,721776.75,
2241,371.3264459809761,5.563328,,,,,,,,,,,245933.83,125153.33,169853.75,172396.31,130922.484,371445.7,
5629,371.3881237819573,8.393979,,,,204,,,,,,,443795.97,421795.44,361258.0,517881.94,194914.05,220437.06,
5656,372.1011237864246,8.427318,,,,230,,,,,,,175731.72,409705.8,243527.28,366239.16,707144.1,474128.34,
3126,372.27407042854,6.5900517,,,,,,,,,,,158473.58,256386.1,327885.2,291604.66,794714.0,462632.53,
2672,372.34678221092327,5.9537935,,,,,,,,,,,0,0,0,0,1328937.9,888273.94,
3085,372.346925765789,6.545822,,,,,,,,,,,2549488.8,1976885.5,2679194.2,2438192.2,0,0,
5175,373.09713526375725,8.114032,,,,39,301,[M+NH4]+,,2,5182;5175,355.06264,108197.695,308924.38,132099.22,245060.02,315320.66,196337.98,
5675,373.09728304599,8.4289665,,,,230,316,[M+NH4]+,,2,5671;5675,355.06279,114245.63,235515.48,140579.95,210442.33,407636.5,284494.1,
6485,373.28856977296306,9.61638,,,,15,,,,,,,882113.9,368817.94,1163472.2,1965890.4,305249.03,229977.19,
6627,373.2886613747464,10.077347,,,,,,,,,,,207722.17,56729.2,189165.8,222079.42,154322.55,252540.28,
5770,373.2888190837205,8.503329,,,,45,,,,,,,704743.0,648124.44,630818.8,2097159.8,689282.9,624028.7,
4474,373.3096647331029,7.676134,,,,11,266,[M-H2O+H]+,,2,4474;4456,390.31325,2262290.2,2939739.5,3977612.2,4420452.5,6076681.0,4895021.0,
552,374.2646173624387,3.686283,,,,,,,,,,,0,0,0,0,338816.3,273068.56,
6484,374.2918668095735,9.614601,,,,,,,,,,,231475.19,93252.33,324495.88,582483.25,48381.766,7351.74,
5764,374.29221092379265,8.502476,,,,,,,,,,,152151.4,110859.18,145643.69,498611.3,169711.98,152479.61,
3789,374.3028485839065,7.1525292,,,,,,,,,,,63191.152,94826.414,65576.88,65723.37,159540.94,535085.7,
765,375.1799012162642,4.416722,,,,62,49,[M-H2O+H]+,,2,765;769,392.18347,411756.44,405426.22,475039.22,414198.38,465106.44,448816.5,
2016,375.1799069914005,5.353548,,,,10,130,[M+H]+,,3,2016;1999;2008,374.17266,2167332.0,2106585.5,2270808.5,2183404.5,1830189.9,2108604.2,
1779,375.2159995926752,5.218947,,,,220,,,,,,,1090190.2,935824.6,1076845.2,1028392.94,1027022.25,1235788.2,
3371,375.2505446885653,6.7957597,,,,102,214,[M+Na]+,,2,3371;3369,352.26125,1039244.94,1194902.9,1337646.8,1284816.9,758673.6,553180.7,
6634,375.3041606148147,10.083631,,,,217,,,,,,,1.025754E7,6588762.5,8756876.0,1.2458533E7,9839310.0,9629454.0,
5270,375.3042970503991,8.137979,,,,176,302,[M-2H2O+H]+,,2,5230;5270,410.31807,3195791.5,1.3559139E7,2922484.2,1.6808364E7,1.3846882E7,1.5880174E7,
3908,375.3043010231666,7.275244,,,,,,,,,,,1189327.2,1429123.9,1634603.0,2173947.8,2630879.2,2980607.8,
5049,375.30431034248517,8.057008,,,,,,,,,,,1574083.0,4719955.5,2920072.5,5664121.5,6014315.0,4469766.5,
4310,375.30432534844175,7.5598474,,,,169,,,,,,,6846354.5,9324250.0,1.0071127E7,7533484.5,1.1620607E7,1.0226686E7,
3814,375.30434145516614,7.23035,,,,,,,,,,,1201667.1,1287555.0,1350108.6,2370298.2,1201802.5,2392132.2,
6181,375.3043432606581,8.934009,,,,,,,,,,,1153118.9,1327571.1,1224200.5,1975229.9,5465576.0,4883187.5,
4072,375.3043513403659,7.3966937,,,,249,,,,,,,1597077.9,2207893.2,2354433.5,2969358.0,2973875.5,3139467.8,
5652,375.3043804346659,8.425761,,,,188,,,,,,,3617731.5,4862115.5,5749121.5,1.3988109E7,3705524.8,7136642.5,
3353,375.30439817508574,6.786556,,,,102,,,,,,,2486145.0,2723694.5,2993663.5,3873713.0,3847250.5,2917941.5,
5985,375.3044413507154,8.695143,,,,216,,,,,,,2807032.8,1687912.2,2251281.0,3327822.2,8006277.5,8645537.0,
2019,376.2591165934983,5.35584,,,,10,131,[M+H]+,,5,2028;2019;2032;2024;2029,375.25181,1.3617803E7,1.8938668E7,8980759.0,1.2380953E7,9.0536136E7,7.154528E7,
4074,376.3076193051411,7.399881,,,,,,,,,,,619998.9,645245.56,671423.75,1128298.2,842668.8,773531.25,
5263,376.3076633324809,8.136415,,,,176,,,,,,,565937.8,4095260.0,904286.0,4491098.5,3829101.5,4874728.0,
3355,376.30771199141327,6.7865562,,,,,,,,,,,888137.4,847710.2,926975.2,1544691.8,1185873.9,877467.56,
5703,376.3077459564914,8.426604,,,,,,,,,,,1217498.9,1131905.9,1373321.9,4310177.5,1027478.0,2534713.2,
5989,376.3078144510464,8.694258,,,,216,,,,,,,1002841.75,869081.5,1080241.1,1084868.8,2585088.5,2647427.2,
3137,377.22948445796146,6.5882225,,,,221,198,[M+Na]+,,2,3133;3137,354.24026,450209.28,562630.4,689516.4,790495.44,491174.12,233620.22,
780,377.2315616739938,4.4447427,,,,115,,,,,,,712804.44,728232.2,624286.7,546137.44,583070.44,497591.5,
6567,377.3198410609525,9.878306,,,,,,,,,,,1347240.8,1065969.0,1905529.1,3004893.5,2497643.8,840810.2,
6483,377.3199384781756,9.611499,,,,,,,,,,,3540236.8,1935950.5,3304984.0,3612203.2,8498739.0,2422801.2,
6045,377.3199439234661,8.7491865,,,,92,,,,,,,6.1571972E7,3.0434218E7,4.9525296E7,8.735748E7,3.8869696E7,4.20577E7,
6179,377.31996146846967,8.922469,,,,125,,,,,,,6371452.0,5477730.0,6632226.5,1.0476594E7,1.1847848E7,1.4794126E7,
5290,377.3199876670953,8.141128,,,,176,,,,,,,6292124.5,1.5454864E7,7375666.0,1.7741606E7,1.0333618E7,1.4177159E7,
6296,377.320030521859,9.133961,,,,,,,,,,,1634085.2,1083663.5,1824338.4,2930337.0,4165121.5,4065557.2,
4087,377.32007069281104,7.4015427,,,,249,,,,,,,3708280.8,4713615.5,5050923.0,6277430.0,3621565.0,3115958.5,
5844,377.3202841079331,8.590808,,,,,,,,,,,3267797.8,1145149.9,3329878.5,8434283.0,4119782.0,3790510.5,
2018,378.26545038981936,5.3581433,,,,,,,,,,,302244.6,495047.84,226373.12,284806.8,2590524.0,1971691.8,
6041,378.3231479245857,8.748353,,,,92,,,,,,,1.9063412E7,9255246.0,1.5412088E7,2.7005706E7,1.2104015E7,1.3114497E7,
5294,378.3232778706424,8.142719,,,,,,,,,,,1961491.5,4587587.0,2349927.8,5396789.5,3233292.5,4452056.5,
6629,378.32340097098205,10.132507,,,,,,,,,,,453230.62,270243.06,417846.62,809375.9,894950.0,1018662.5,
5846,378.32353472420647,8.592518,,,,,,,,,,,1034274.4,298044.72,1029108.7,2719547.5,1293226.8,1208150.9,
2218,379.1172455045164,5.5175643,,,,,,,,,,,142292.55,78128.44,82337.65,266883.62,167134.69,611728.8,
1525,379.1899007745306,5.0442696,,,,136,,,,,,,1093927.5,963507.7,1203809.1,1055762.0,1072491.4,1085685.4,
1996,379.18991644849234,5.3473706,,,,10,129,[M-2H2O+H]+,,3,1996;1985;1986,414.20382,850708.94,704801.5,838124.4,775764.8,615769.7,770843.25,
3386,379.2453856291574,6.808235,,,,,,,,,,,137460.9,117412.086,314156.25,748449.8,240474.3,166888.2,
6822,379.33543425081,10.598543,,,,,,,,,,,44802.46,158607.62,290006.56,72401.82,129539.39,233657.86,
6878,379.33557423851494,10.860818,,,,,,,,,,,245502.17,189102.53,840194.44,701496.6,386744.0,264895.8,
6908,379.3356415754957,10.959949,,,,,,,,,,,413032.88,273688.0,490921.94,662031.75,302689.56,26296.152,
200,379.3357295265338,0.95338815,,,,,,,,,,,39948.758,22627.453,242646.86,82314.53,0,0,
4003,380.27923333276686,7.33559,,,,,,,,,,,108877.03,107667.375,190678.64,282073.88,598639.25,586416.6,
3617,380.33673759292355,7.019591,,,,42,233,[M+NH4]+,,3,3615;3613;3617,362.30296,219834.19,332854.34,223239.6,313592.12,1054638.2,985226.9,
3278,380.33674513254755,6.7205415,,,,26,206,[M+NH4]+,,3,3277;3278;3281,362.30297,661716.8,699384.94,872332.2,661360.3,1649532.1,1654097.8,
6879,380.338793035484,10.8461275,,,,,,,,,,,43008.426,32246.066,203043.36,83924.29,57549.723,24582.229,
6912,380.33884113079995,10.953883,,,,,,,,,,,30787.492,8968.255,144255.42,83924.29,27301.135,8524.907,
6134,380.33922375427727,8.902801,,,,231,,,,,,,186980.55,162830.2,188640.8,318482.22,466585.47,518662.84,
4429,380.35180852130907,7.6516423,,,,11,,,,,,,1021846.06,1126422.5,1161154.4,1096902.1,558455.7,514593.3,
63,381.0787801246742,0.37820396,,,,33,8,[M+K]+,,2,67;63,342.11566,400880.56,157284.14,461624.7,581296.06,300490.1,232124.05,
1137,381.1326105167123,4.7787304,,,,147,,,,,,,1694372.1,1634804.0,1736525.8,1689387.9,1484357.2,1620454.5,
2740,381.13287461733444,6.015858,,,,144,,,,,,,66303.336,47940.684,43091.78,176389.16,112175.97,284385.88,
946,381.16903817141883,4.6221466,,,,36,,,,,,,631635.6,509246.06,616890.06,534970.5,472539.0,602791.6,
1190,381.1692632810048,4.804504,,,,147,,,,,,,835600.4,818928.5,913668.3,867665.9,744343.3,752742.25,
1331,381.2055430854193,4.8911767,,,,129,,,,,,,2693579.8,2444064.8,2794727.0,2664244.0,2874355.5,3421579.8,
1414,381.2354609630618,4.9551263,,,,30,78,[M+Na]+,,2,1414;1413,358.24626,837585.94,771333.7,969903.8,772893.75,555904.0,884802.7,
2437,381.2607004809069,5.7353187,,,,246,,,,,,,773673.06,655280.25,773429.7,440676.56,305364.2,182001.78,
5961,381.3148135210726,8.69078,,,,216,,,,,,,163737.72,79731.78,134699.36,259759.25,474582.66,519459.25,
4731,381.31486451482334,7.774,,,,146,,,,,,,271646.0,375939.1,499424.88,356364.12,539448.8,837736.6,
4981,382.3311022458136,7.95385,,,,,,,,,,,28852.414,238646.97,197351.25,398618.12,217713.27,530312.56,
3291,383.1485820605269,6.7270045,,,,,,,,,,,93393.85,75173.62,86770.77,378645.56,188842.69,287865.75,
6532,383.1823332567549,9.737214,,,,,,,,,,,3368.5535,335827.8,10746.273,928616.94,41754.832,0,
6408,383.18236907116574,9.434241,,,,,,,,,,,155509.94,557819.5,158899.17,1192814.9,60161.914,3394.626,
1467,383.1848834091923,5.000076,,,,134,,,,,,,340404.72,307915.12,365446.75,321062.97,358468.75,438281.62,
1997,383.18490299321525,5.348146,,,,10,,,,,,,1295794.1,1131787.8,1294306.6,1192410.6,1030586.4,1477046.9,
1760,383.2213764554321,5.2141876,,,,220,,,,,,,397764.84,369641.6,422642.78,840869.75,822753.7,1133253.6,
6207,383.33038439453276,8.936324,,,,125,,,,,,,501557.44,909978.6,607823.0,774359.9,4592565.0,6640587.0,
6269,383.33044284597753,8.986916,,,,,,,,,,,234437.53,657158.6,218037.75,258365.69,1667503.8,2214559.2,
4253,383.3306314357522,7.51448,,,,140,,,,,,,307732.5,425061.4,437044.12,533001.7,877270.4,983393.44,
3962,383.33065392371356,7.324314,,,,182,,,,,,,435099.78,599786.44,650485.06,887982.25,1015547.2,950741.3,
893,385.1640443169429,4.572065,,,,99,58,[M-H2O+H]+,,2,893;906,402.16749,2579235.0,2184949.2,2581735.5,2622608.0,1836782.8,2187838.8,
1042,385.16416854787536,4.7135634,,,,252,,,,,,,1003125.3,901642.44,1100157.6,996545.2,720477.4,1011743.5,
664,385.164214170167,4.145754,,,,137,,,,,,,525359.5,509218.62,573570.1,591164.4,420481.38,394232.66,
795,385.1642262864954,4.4517307,,,,115,,,,,,,645986.94,538874.7,628698.9,570995.7,377307.38,528057.7,
1837,385.16422928385504,5.249791,,,,220,111,[M-H2O+H]+,,2,1840;1837,402.16757,1083250.9,1008623.2,1069982.8,1024244.6,884030.56,1014881.56,
710,385.16426891096825,4.2226715,,,,189,,,,,,,255386.1,385590.38,491048.97,278999.2,194209.3,239775.47,
1390,385.20044015650336,4.9309387,,,,129,,,,,,,1074121.4,1110516.1,1186383.1,1077414.0,1537002.6,2058456.1,
1926,385.20065131695884,5.296201,,,,220,,,,,,,775384.3,712686.4,830488.44,842825.25,988066.75,1246450.4,
3412,385.23474484421035,6.8308063,,,,,,,,,,,212798.67,243255.38,293787.94,464319.97,319616.88,240443.55,
3613,385.292172565484,7.018032,,,,42,233,[M+Na]+,,3,3615;3617;3613,362.30296,530105.44,642151.56,462615.53,636155.1,510618.5,436422.06,
3277,385.2921759405651,6.7197285,,,,26,206,[M+Na]+,,3,3278;3277;3281,362.30297,1417673.0,1249653.2,1566426.6,1149662.4,571513.75,497893.56,
5406,385.3097486004943,8.189461,,,,6,,,,,,,120659.72,435496.47,206604.75,460799.75,458371.06,376427.5,
4475,385.34608175916856,7.6762447,,,,11,,,,,,,640301.0,784656.6,833148.06,796560.7,703333.94,722857.8,
6292,385.3461615251695,9.103732,,,,,,,,,,,103398.53,108312.46,90282.19,99891.54,328135.8,464195.34,
352,386.1272894844789,2.5751536,,,,,,,,,,,712930.1,405028.8,758932.2,295988.97,334523.75,135564.78,
2982,387.1585016664349,6.413902,,,,,,,,,,,136649.56,19916.97,25192.193,78423.03,22574.96,824102.3,
4637,387.1586005703667,7.7075787,,,,,,,,,,,302552.44,115568.48,108528.17,315255.94,105115.234,1613640.2,
655,387.17981878416776,4.133516,,,,195,,,,,,,3995755.2,3535256.5,4064247.0,3778739.8,2927116.2,3618286.2,
2150,387.1798272689862,5.4464993,,,,85,138,[M+H]+,,2,2153;2150,386.17263,1844193.0,1639058.2,1807124.2,1693720.1,1118127.4,1325319.4,
1581,387.1798353288844,5.0772557,,,,136,89,[M+H]+,,2,1581;1572,386.17257,1996152.9,2894704.0,2933121.5,2041256.1,3594632.2,4251551.0,
2320,387.28500987328016,5.596685,,,,194,,,,,,,607677.1,507878.34,721090.2,531552.8,393539.2,691964.2,
383,388.25386331401745,2.914176,,,,,,,,,,,147756.88,95153.94,110154.7,150580.3,328949.97,412532.97,
2986,388.3053211579194,6.413943,,,,,,,,,,,354728.03,372276.84,380931.28,332411.8,363504.28,482664.6,
40,389.10166373552994,0.36701646,,,,33,,,,,,,278915.2,221037.75,629415.94,243758.17,511610.5,253553.9,
6823,389.17403685644007,10.669086,,,,,,,,,,,10279.933,56559.344,150099.8,93520.06,35620.473,25827.361,
6925,389.174159164562,10.975909,,,,,,,,,,,9821.451,45463.156,405158.2,242701.33,25047.588,24640.035,
6889,389.1741782416475,10.887759,,,,141,,,,,,,7469.2583,230006.48,576057.1,341496.0,24966.447,27388.412,
3711,389.17431341167526,7.121856,,,,150,,,,,,,98732.58,38093.973,25988.691,246108.69,189136.3,1077091.8,
4615,389.1743803631751,7.697531,,,,11,274,[M-H2O+H]+,,2,4619;4615,406.17758,1098730.2,740686.56,467853.47,1733131.4,761433.8,4826078.5,
5051,389.1744339652077,8.000368,,,,4,296,[M-H2O+H]+,,2,5060;5051,406.17764,942761.8,2030838.1,1296116.6,6086229.5,6932647.5,1.8477946E7,
4833,389.17443764656747,7.8626466,,,,112,,,,,,,2515058.2,4086046.0,3796306.2,1.1540563E7,1.1730455E7,2.6218442E7,
3006,389.1744487811091,6.464831,,,,200,,,,,,,209186.33,71758.2,75909.25,160823.7,38644.19,273262.53,
197,389.17452112566497,0.94214994,,,,,,,,,,,0,46505.25,92965.016,101513.34,0,0,
1621,389.2682251646699,5.091207,,,,136,93,[M-H2O+H]+,,2,1621;1622,406.27165,1187167.1,1231623.4,1697218.4,1731095.2,1342974.0,906979.25,
2765,389.2683746351013,6.0642877,,,,12,171,[M+H]+,,2,2767;2765,388.26099,155578.25,151618.67,130945.32,86883.98,1166115.9,1466754.9,
6644,389.2833003665269,10.082925,,,,217,,,,,,,177325.28,145231.05,138343.33,264276.88,805510.5,944446.0,
6488,389.2833680743062,9.619975,,,,15,,,,,,,355467.2,244934.89,418055.28,667079.94,1148770.6,1334048.4,
4831,390.1777280900378,7.861828,,,,112,,,,,,,685134.9,1107283.6,1022907.0,3212209.5,3210258.0,7149942.0,
3696,390.299911452129,7.105208,,,,149,,,,,,,203901.45,292042.88,355319.9,463587.78,586719.06,456196.62,
2848,390.3149385607168,6.156493,,,,,,,,,,,0,0,0,0,555124.2,393793.1,
5413,390.31515542219523,8.199132,,,,,,,,,,,923036.0,1876383.5,914849.7,1515119.1,2136996.0,1615294.1,
3184,390.31515684936346,6.628056,,,,,,,,,,,983209.4,811700.7,864766.06,1216054.9,0,0,
2271,391.18996812235804,5.5713425,,,,194,,,,,,,504652.66,457714.38,511036.5,482958.2,385004.5,522921.53,
2069,391.18996846168073,5.3803406,,,,10,,,,,,,5020251.5,4371492.5,4731224.0,4390969.5,2949087.0,3740111.8,
1301,391.1899871185228,4.8756523,,,,129,69,[2M-H+2Na]+,,2,1301;1275,173.10925,877182.6,781252.2,903667.5,842281.8,717645.7,932622.9,
6895,391.19002052729246,10.907195,,,,141,,,,,,,21326.084,206329.03,471286.38,288507.28,20947.627,7389.047,
4775,391.19005973568284,7.8121758,,,,24,283,[M-H2O+H]+,,3,4788;4785;4775,408.19322,5614017.5,8743148.0,8005748.0,3.133726E7,2.7270932E7,4.690022E7,
6931,391.2836912887397,11.127664,,,,,,,,,,,130062.16,31472.312,30168.945,37775.258,59487.645,77269.016,
6919,391.2836933085277,11.004093,,,,,,,,,,,14091.634,69399.38,132080.3,229241.89,187728.78,100855.76,
6891,391.2837297515493,10.870601,,,,,,,,,,,46843.54,38301.5,72502.46,39157.68,72912.57,58025.914,
5518,391.2839804479932,8.2955065,,,,29,309,[M+H]+,,4,5518;5520;5508;5514,390.27654,3.008095E7,4.457561E7,3.1639192E7,4.525918E7,5.6868064E7,5.1798864E7,
4951,391.29907282422755,7.9390464,,,,,,,,,,,106659.945,619471.6,617488.2,781710.5,1084034.8,1488299.9,
5986,391.29909729060824,8.695143,,,,216,,,,,,,673707.75,489970.4,609940.7,684214.44,2594371.2,2987263.5,
6481,391.29910144071795,9.621761,,,,15,,,,,,,794071.75,407015.56,1099310.9,1885238.0,827767.8,706085.1,
4627,391.2991076508838,7.7037635,,,,11,,,,,,,780518.44,1182262.2,1735266.0,2420140.2,2897073.8,3544699.2,
4121,391.29922665416944,7.4339395,,,,,,,,,,,312349.78,759259.75,733884.5,895137.94,1035849.9,912229.94,
3477,391.2992667923693,6.913896,,,,40,,,,,,,921719.6,684820.06,946547.25,943915.5,740518.56,830192.6,
5772,391.29926863994433,8.504199,,,,45,,,,,,,4761324.5,3811505.2,4135870.0,9222160.0,3734524.8,3438437.8,
6126,391.3355131238538,8.892435,,,,239,,,,,,,811179.0,517031.06,985906.06,1861239.9,1293565.9,1261604.0,
6281,391.33560201267983,9.07544,,,,46,,,,,,,140682.2,67819.516,156326.48,257662.72,388371.9,152740.27,
4383,391.3413848413091,7.6184196,,,,224,260,[M+H]+,,3,4383;4378;4384,390.3341,321752.8,399421.8,342573.88,410919.72,778704.9,661701.7,
4782,392.193361676042,7.8137994,,,,24,,,,,,,1522201.1,2426614.8,2107716.5,8649643.0,7556848.0,1.3059548E7,
2008,392.20650608154136,5.3520145,,,,10,130,[M+NH4]+,,4,2016;2011;1999;2008,374.17266,923426.4,1037158.44,1150364.5,1068915.9,1472940.0,1874145.0,
2604,392.25392374985756,5.88879,,,,,,,,,,,3364.1675,18976.26,0,3878.3687,458170.8,462113.8,
6626,392.3025019207141,10.079972,,,,,,,,,,,140086.3,87409.19,133767.31,229417.44,179882.19,324736.4,
5999,392.30279152016266,8.682184,,,,,,,,,,,318924.38,273952.62,312391.5,178760.27,756356.8,626384.1,
5771,392.30291840860133,8.503329,,,,,,,,,,,1255746.6,1002454.9,1186395.8,2887502.8,1423542.8,1172010.0,
5613,392.3302690440064,8.370162,,,,17,,,,,,,302960.34,273658.72,147704.19,225267.02,604527.3,496358.47,
3645,392.33063309046463,7.0413733,,,,,,,,,,,0,0,0,0,531950.8,296731.84,
2730,392.33069457775616,6.0022907,,,,,,,,,,,0,0,0,0,615874.4,326190.38,
3874,392.33078116547455,7.263662,,,,,,,,,,,406434.38,424039.38,267931.53,386133.9,6.874468E7,4.509911E7,
4235,392.33080535145297,7.495361,,,,172,,,,,,,5.5384664E7,6.0710976E7,4.68042E7,6.642391E7,235412.48,110170.64,
6122,392.33929553361554,8.892314,,,,,,,,,,,220606.38,142746.44,280273.28,559813.8,307537.22,313480.03,
1373,393.20555991472,4.9261813,,,,129,75,[2M+Na]+,,2,1373;1371,185.10862,1384501.4,1162427.4,1308075.2,1248329.8,821447.5,1062482.9,
