row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
54,89.02430886625706,0.49225736,,,,,,,,,,,2056341.8,1129147.0,398051.66,1145473.8,1317736.0,694794.6,
4,92.9279590486827,0.34371433,,,,4,,,,,,,1022924.06,1028006.4,894798.6,1133578.5,1063920.2,1000870.56,
5,94.92503291057362,0.34371433,,,,4,,,,,,,690371.7,702202.94,583884.56,751079.75,697151.94,659705.4,
701,96.96004798767689,5.9011426,,,,,,,,,,,120203.875,245048.53,320663.62,629007.06,177821.38,1251070.6,
2108,96.96006949661567,11.01961,,,,,,,,,,,4050417.8,3710812.0,3910449.2,3316665.5,3948840.0,3078400.2,
3,96.96014490696662,0.32820123,,,,,,,,,,,2392139.8,8105709.0,1.05207E7,1.1701953E7,3073985.5,1.3735668E7,
35,96.96949957737172,0.39651632,,,,4,,,,,,,7055410.0,7602993.5,8238824.0,8420960.0,5932888.5,7692605.0,
2015,99.92575065461672,10.197379,,,,,,,,,,,1854793.9,2995903.2,2590366.8,3258736.0,2331302.0,2707960.8,
1888,99.925779178413,8.456452,,,,164,,,,,,,4669840.0,3.5269036E7,6086673.5,3.3277572E7,4864153.0,4.312617E7,
1716,99.92579623427645,8.153499,,,,44,,,,,,,2.805153E7,6447426.0,3.4104164E7,6077469.0,3.1503694E7,8149373.5,
1873,100.9259498179576,8.439643,,,,,,,,,,,528866.2,425145.66,451309.8,945194.06,545988.06,4942311.0,
1564,100.93359442912146,7.7225785,,,,68,,,,,,,1.3110532E7,2800546.0,4052828.0,4189384.5,4212288.0,5677018.5,
1757,100.93362036657699,8.135979,,,,44,,,,,,,3211216.2,1.4671536E7,1.4243608E7,2523654.8,1.6547613E7,1.1269412E7,
31,103.00367889156796,0.3869692,,,,4,,,,,,,1306629.9,1042408.94,1058081.2,1044952.6,1361157.9,1063521.4,
1870,106.04100805613284,8.434771,,,,,,,,,,,83719.73,111606.69,404567.88,17006.754,22998.25,0,
1985,106.04103346108575,9.693126,,,,,,,,,,,58244.3,44584.574,374948.34,23327.664,32517.996,9931.633,
1991,106.04103465700939,9.896321,,,,,,,,,,,221809.8,180931.7,1434502.8,13153.432,54827.957,28956.605,
2006,106.04103612312836,10.165779,,,,,,,,,,,53377.117,801622.0,2485600.2,37718.31,103950.016,28653.504,
1895,106.04103713469358,8.513949,,,,,,,,,,,83719.73,64158.01,694467.6,17006.754,22598.383,21196.8,
1971,106.04104567368745,9.534711,,,,,,,,,,,59269.715,29692.701,221833.27,12341.444,39969.29,8401.852,
1986,106.041046398279,9.736085,,,,,,,,,,,58437.836,209061.48,506451.38,9428.475,56725.918,9931.633,
1969,106.0410553062888,9.489606,,,,,,,,,,,59269.715,77839.79,712484.7,12341.444,39969.29,27026.906,
1999,106.04105597350927,10.045482,,,,,,,,,,,238581.33,43409.164,476928.7,37718.31,69418.38,28956.605,
119,107.05025728559626,2.7580395,,,,,,,,,,,563524.4,575992.1,649416.2,675616.4,798886.56,595567.7,
2047,112.98559151843911,10.243177,,,,,,,,,,,6071877.5,8241614.5,8357584.0,6231205.0,6271658.5,8260289.5,
2086,112.9856282678664,10.466168,,,,,,,,,,,3746518.2,6213563.5,4733209.0,5525290.5,4409410.0,4527687.0,
2021,113.92618874145309,10.204301,,,,,,,,,,,319911.5,553139.56,509404.16,436166.97,473675.97,517163.7,
1565,113.92621878693329,7.7260895,,,,68,,,,,,,6857329.5,297248.72,1436804.1,1031764.44,1039605.44,1677141.2,
1881,113.92623231887559,8.453798,,,,,,,,,,,1061662.2,1557114.1,793803.5,5860580.0,1189951.9,1896064.5,
1780,113.92626372662998,8.137674,,,,44,,,,,,,1106210.9,5107239.0,5106408.5,725058.7,6382793.5,3205554.2,
2012,114.9340410064329,10.207815,,,,,,,,,,,210164.48,421863.34,365928.28,402273.9,322450.28,497230.94,
1329,114.93405475698991,7.4454675,,,,107,,,,,,,863351.8,998199.5,687006.4,388906.6,984459.1,376597.53,
1478,114.93405979632065,7.6821113,,,,9,,,,,,,1395827.9,1442786.1,1542290.0,1305057.0,2126714.5,1832431.9,
1778,114.9341102953938,8.136115,,,,,,,,,,,806734.0,1245610.0,2845032.8,3833068.2,1058015.1,5101859.5,
46,115.00367414376547,0.44728473,,,,,,,,,,,1744964.0,1291408.9,1136219.5,1557967.8,1590499.5,1034208.5,
60,115.00369363851264,0.590656,,,,,,,,,,,1916687.9,1073970.5,997750.25,2659599.2,1799291.5,971877.25,
2017,115.92067233320007,10.206901,,,,,,,,,,,9832261.0,1.0728468E7,1.0155397E7,8783717.0,9391858.0,1.0400248E7,
1566,115.92069879270203,7.7291164,,,,68,,,,,,,1.3455602E8,2.8403274E7,2.8176364E7,2.451269E7,2.7651174E7,3.285315E7,
1882,115.92070541103764,8.453798,,,,,,,,,,,2.0355318E7,2.9991098E7,2.5680346E7,1.09748104E8,2.3012684E7,3.6375332E7,
1758,115.92073954703153,8.13763,,,,44,,,,,,,2.2067606E7,9.872995E7,9.887254E7,2.786526E7,1.2384254E8,6.1733464E7,
1480,116.92846682137241,7.6821513,,,,9,,,,,,,3.6267188E7,4.335695E7,5.6168676E7,2.574077E7,4.131808E7,3.63984E7,
1342,116.9284814936111,7.445496,,,,107,,,,,,,1.6753697E7,1.9955538E7,1.5069966E7,9038155.0,1.9421652E7,9747965.0,
324,117.01917069599216,4.670471,,,,38,,,,,,,77556.95,79009.875,187922.3,85869.43,214891.25,169803.77,
64,117.01933715152616,0.6441164,,,,174,,,,,,,1.1642838E7,8101254.5,6385702.5,9711518.0,1.2741838E7,6860707.5,
43,117.01933855366174,0.48673376,,,,,,,,,,,4598616.0,2133874.2,1853200.6,2343431.2,1215609.5,1607832.0,
76,117.01934843358079,0.78397924,,,,,,,,,,,312122.8,225736.98,126052.14,212332.56,190668.66,71057.95,
93,117.01935317517275,2.1524417,,,,,,,,,,,12548.223,8145.0547,0,138495.0,0,0,
79,117.01936364429358,0.9962579,,,,,,,,,,,42360.793,55785.91,4234.626,0,64807.89,3801.5571,
1760,117.91905598048034,8.135985,,,,44,,,,,,,529110.94,2849141.2,2776061.8,424184.22,550085.9,1773235.6,
2014,117.92856244501849,10.204356,,,,,,,,,,,872639.8,959854.5,832159.2,898714.44,753115.4,1127822.2,
1730,117.92859170282208,8.131959,,,,44,,,,,,,1849759.1,5004012.5,5262752.0,9025046.0,2374752.2,5625166.0,
1469,117.92859545390196,7.6812425,,,,9,,,,,,,4136175.0,5061668.0,4363894.5,2544166.2,5014686.5,4010835.8,
69,118.0509201257172,0.64918095,,,,,,,,,,,762974.6,1812357.4,851550.6,284855.03,957602.8,363531.47,
50,118.05094700418448,0.41278812,,,,,,,,,,,2.9565038E7,6236459.0,9096392.0,4557396.5,2.8946918E7,6042221.5,
11,118.05095845846849,0.36642766,,,,4,,,,,,,5.254513E7,2.7130032E7,2.7042488E7,1.5287702E7,6.3234904E7,1.9902292E7,
572,118.05095861313534,5.5407124,,,,,,,,,,,46577.78,120851.14,161672.33,292497.4,35293.74,273063.56,
131,118.05097791160722,2.9262085,,,,,,,,,,,18225.225,165262.58,282126.3,133064.38,42014.984,117083.08,
108,118.05098278537567,2.4246173,,,,,,,,,,,155663.58,223977.55,169581.36,199589.66,151855.11,0,
98,118.05099652645038,2.2074463,,,,,,,,,,,29674.43,270702.5,390735.03,193586.95,150826.5,0,
91,118.05099695376506,2.1513984,,,,,,,,,,,29674.43,1115729.0,195165.86,222999.42,94600.55,0,
87,118.05099997753722,1.5009874,,,,,,,,,,,205584.67,159146.73,44322.883,122454.81,174180.88,3971.3203,
2002,118.89962006123842,10.154273,,,,,,,,,,,107161.49,261389.75,174476.28,3173226.0,120262.13,2878522.5,
1490,118.92677992881863,7.6837006,,,,9,,,,,,,1118073.2,1297019.9,1044094.7,521360.62,1232821.8,704681.25,
1747,118.92680381891246,8.135173,,,,44,,,,,,,448758.5,1199943.4,1336505.1,430930.44,241592.83,1617408.1,
7,119.94687590285274,0.34937224,,,,4,,,,,,,1768828.6,1728391.6,1439877.9,1886033.0,1809008.1,1617925.6,
143,120.04546254401971,3.0528157,,,,11,,,,,,,446153.72,434773.12,548120.7,481425.9,624624.94,490706.8,
111,121.02951579535107,2.5767195,,,,,,,,,,,1003757.3,1173080.0,818958.6,989035.7,839435.0,638061.44,
163,121.02952368987239,3.3227935,,,,,,,,,,,75260.72,182917.98,159296.6,3502.8484,54215.19,0,
8,121.94397994866195,0.34937224,,,,4,,,,,,,569584.56,580039.3,469841.75,615097.8,607113.2,532485.1,
177,125.09714041164092,3.45055,,,,116,,,,,,,717806.44,666419.56,917931.3,852679.06,1027148.06,1031570.2,
27,128.03527121309278,0.38922194,,,,4,,,,,,,3162228.8,1400239.1,1201806.6,1037354.06,2599376.5,779692.1,
61,128.03529491127384,0.6045611,,,,,,,,,,,4105534.0,2422194.2,1730863.5,3910704.2,3759399.8,2531466.5,
71,130.08728826607674,0.7328949,,,,,,,,,,,2444944.8,1685607.5,796914.2,1348016.4,2582480.5,679894.25,
130,130.0873276469968,2.908665,,,,47,,,,,,,223746.38,390612.1,207327.48,241207.94,204167.9,166496.08,
112,130.0873334676022,2.5805876,,,,,,,,,,,109366.64,375957.25,164597.6,85608.734,172575.66,38307.04,
121,131.0713378418567,2.7841628,,,,144,,,,,,,4775264.5,4758463.0,3590300.8,6110299.5,4442848.0,4101108.8,
1403,132.90016116861244,7.58443,,,,,,,,,,,26017.363,50850.617,155480.11,141847.56,80660.95,709775.4,
1372,132.90016489365553,7.4900804,,,,,,,,,,,56721.652,126390.39,152854.25,524662.7,54177.332,300410.28,
2005,132.9001657634461,10.173118,,,,,,,,,,,211092.8,295917.6,193047.8,1752637.9,175478.53,1659142.5,
1576,132.9001734203284,7.776338,,,,,,,,,,,78328.6,95371.03,148681.83,620428.9,43801.043,922147.1,
1885,132.92338551544495,8.452197,,,,,,,,,,,741299.25,2388179.0,547441.25,635613.8,466099.9,2931520.0,
2019,132.92338868483503,10.205371,,,,,,,,,,,336047.28,371529.4,344705.47,299532.84,312530.3,357410.7,
1549,132.92339358370438,7.6980057,,,,,,,,,,,848198.4,1494462.6,1345983.0,763009.3,1058680.9,1296432.1,
1799,132.92343766687154,8.137704,,,,44,,,,,,,570917.3,2331167.2,2367563.8,1607985.0,4332090.5,2448937.5,
23,133.01418620618207,0.37888038,,,,4,,,,,,,7112361.5,7399644.5,6430014.5,7605941.5,7196151.0,6102830.0,
2060,134.89461251333168,10.243768,,,,19,,,,,,,1347477.5,1536600.2,2074470.2,4373255.0,1548702.1,1610122.9,
1373,134.89462098860687,7.489887,,,,80,,,,,,,6284129.0,7862449.0,1.343517E7,7943533.0,5240063.5,8322563.5,
1588,134.89462179597362,7.7896976,,,,147,,,,,,,6014758.5,7969330.5,8836959.0,1.2084949E7,5744300.5,1.7753502E7,
1226,134.8946265692351,7.375351,,,,,,,,,,,2559206.8,1344084.5,3573168.0,3368612.8,3709093.0,5436108.5,
2010,134.89462912997988,10.171357,,,,90,,,,,,,4374660.5,6111444.0,3922315.0,3.3996444E7,3590294.2,3.0599218E7,
1178,134.89464740339136,7.168673,,,,,,,,,,,3767492.5,2735668.2,2873485.5,3606273.8,2106675.2,4326908.5,
2009,135.97086407027547,10.16505,,,,,,,,,,,2838393.5,495754.7,527465.44,405255.2,2867328.8,377565.28,
142,136.04035610127156,3.0518923,,,,11,,,,,,,114627.77,117115.53,139687.1,114304.27,166903.9,126655.53,
118,136.04035649358386,2.7321756,,,,100,,,,,,,130056.11,128872.555,129846.07,81323.234,167205.69,66161.14,
105,136.04036647021755,2.4104655,,,,139,,,,,,,901388.8,848403.44,652536.8,1032937.44,773130.7,818329.06,
2011,136.89164712599435,10.171357,,,,90,,,,,,,1411558.2,2051541.6,1299962.0,1.1804315E7,1178445.8,1.1358941E7,
2003,137.89169044446365,10.166938,,,,,,,,,,,141552.6,194456.6,123576.07,1287005.2,114525.055,1165578.0,
59,138.01961331788502,0.57956237,,,,,,,,,,,107339.01,34131.543,48541.46,81741.39,145090.44,66009.945,
75,138.01963273099798,0.81838113,,,,,,,,,,,163081.69,75950.11,117538.37,105367.28,363340.7,90262.37,
164,138.01969137072766,3.3251677,,,,,,,,,,,1524495.9,1574972.4,1728120.8,1934859.6,1958663.0,2092772.8,
107,139.0400624236452,2.458544,,,,,,,,,,,395758.88,439102.38,642751.44,460361.25,742142.7,592632.4,
222,141.09215284162647,3.8401995,,,,12,,,,,,,393829.62,402258.03,290028.8,529573.56,475304.78,427377.22,
231,141.09219512707224,3.9498503,,,,,,,,,,,433918.75,495265.7,378023.53,631797.8,581102.06,500321.72,
103,144.04545229223822,2.403967,,,,139,,,,,,,850120.3,895503.56,1319045.4,945199.2,1455662.1,1157537.1,
156,144.04549233446002,3.2740037,,,,8,,,,,,,541633.7,575534.25,573436.3,734498.44,606194.4,663514.8,
188,144.04554243090791,3.5753748,,,,,,,,,,,3862.2246,24764.223,0,82752.52,0,28406.576,
2020,144.9233390663918,10.199219,,,,,,,,,,,1957658.1,2175242.8,2115201.8,1708896.2,1923006.8,2091170.9,
1887,144.92335716291032,8.459125,,,,,,,,,,,4311370.0,1.4203195E7,1420193.8,3562929.0,4749279.5,961424.0,
1561,144.92338092066893,7.7090516,,,,68,,,,,,,2.7158972E7,1955025.5,1310009.6,4826023.0,2773449.5,6425841.5,
1787,144.92340957695697,8.136811,,,,44,,,,,,,4153831.8,2.0158344E7,1.9766428E7,2.3275296E7,2.4652282E7,1.2681614E7,
96,145.05061784338713,2.1422818,,,,,,,,,,,1931340.9,1416942.1,1026941.06,2172103.0,1326368.9,1106338.2,
179,145.08698520840957,3.4549754,,,,116,,,,,,,286230.16,295888.6,250044.22,405650.9,255005.42,278626.1,
185,145.08704299561114,3.5372705,,,,,,,,,,,498430.78,482033.06,414957.6,574544.8,438688.62,457289.84,
56,146.0458314705477,0.47537348,,,,,,,,,,,904404.25,1817969.9,1624028.5,1720494.4,1303870.1,1576771.9,
24,146.04583389396595,0.37890851,,,,4,,,,,,,2539383.5,1895339.4,2951502.8,1458724.1,2569992.0,2583432.5,
9,146.96590512339384,0.35479406,,,,4,,,,,,,1.129223E7,1.0833995E7,9347528.0,1.1890905E7,1.1875348E7,1.0238333E7,
70,146.96591370234293,0.7531399,,,,,,,,,,,866589.4,250940.55,244391.36,306201.38,933976.94,90561.984,
78,146.9659224038762,0.9324627,,,,,,,,,,,370032.62,1079868.4,1170670.8,990251.6,387306.3,373173.94,
2004,150.88945204127975,10.150664,,,,,,,,,,,244760.92,389138.28,267327.47,4602240.5,188263.12,4128639.5,
120,151.04002961630036,2.7598922,,,,,,,,,,,427651.25,443580.7,478197.75,484590.4,596941.2,427729.84,
2067,153.86851386315638,10.305074,,,,35,,,,,,,884829.6,575733.2,697353.9,56558.406,872960.7,72134.57,
2084,153.86854955580986,10.428654,,,,,,,,,,,205617.84,49823.773,90569.27,128878.695,84655.47,39160.58,
10,154.92817678806105,0.35799995,,,,4,,,,,,,1121700.9,1169839.6,1182715.1,1193883.2,1002275.9,1078234.4,
201,155.10777372174746,3.6944962,,,,135,,,,,,,4464185.5,4678525.0,4346834.0,6424048.5,4934247.0,4763099.5,
116,157.05062578068268,2.7010849,,,,,,,,,,,371535.84,417809.72,342530.06,529732.5,399672.06,348113.47,
101,158.08222598022041,2.370464,,,,,,,,,,,440648.0,487012.16,274345.84,362402.9,332609.88,233479.2,
125,158.0822289477489,2.8127267,,,,,,,,,,,929309.94,1036063.44,1078931.0,807937.1,1284084.1,827401.56,
117,158.08224089779887,2.7265494,,,,100,,,,,,,939003.5,986178.56,1053163.0,880027.1,1315479.2,816245.3,
89,158.08225339665972,1.9433752,,,,,,,,,,,917472.4,1757010.8,1413868.4,1548121.9,1725117.1,1153797.2,
86,158.0822538380348,1.3839632,,,,,,,,,,,699668.5,346684.94,318935.8,391361.53,391425.4,294569.53,
88,159.06626473610038,1.5875179,,,,,,,,,,,269008.6,192071.95,207988.22,371738.62,422931.22,124857.68,
126,159.06626703323212,2.8710186,,,,,,,,,,,595413.8,661543.0,531884.5,875465.4,655401.25,627582.8,
113,159.06627759843545,2.6075714,,,,,,,,,,,353345.97,347144.75,320898.0,424582.47,393009.72,332953.25,
212,159.10267649290822,3.7890587,,,,,,,,,,,106462.46,111655.195,88367.805,112611.01,98328.49,102183.6,
244,159.10270002845516,4.073087,,,,127,,,,,,,573984.9,574044.06,279341.88,787831.06,329583.47,608523.6,
148,159.1027219073122,3.156937,,,,,,,,,,,30017.121,12770.372,37734.777,35434.18,48960.438,41772.6,
149,160.04043313231276,3.1992357,,,,119,,,,,,,800333.9,805064.06,704773.2,1042143.44,724018.2,784631.44,
30,160.06144724748285,0.38924107,,,,4,,,,,,,1526321.6,745959.4,604465.2,501405.1,1181506.0,424364.38,
63,160.06147262484834,0.636806,,,,174,,,,,,,2150933.2,1091609.9,794131.44,1991280.2,1827518.1,1433234.0,
2087,160.84200079341292,10.505722,,,,,,,,,,,236234.83,310220.97,271931.03,1888001.0,249544.98,2499101.5,
2088,162.83906656985587,10.504809,,,,,,,,,,,225288.89,308848.78,306329.56,1823496.8,243046.7,2233112.2,
161,164.03536897131775,3.2897224,,,,,,,,,,,14899.55,15659.07,25461.379,29989.953,26209.516,43642.35,
144,164.03537700173396,3.0528157,,,,11,,,,,,,2038852.8,1989965.4,2455485.5,2053846.6,2840776.8,2157244.5,
137,165.0556512134327,3.0236976,,,,,,,,,,,1398739.8,1451362.1,1087369.9,1609551.1,1387514.0,1189414.2,
239,165.05574408195892,4.0470386,,,,23,,,,,,,274552.38,308048.62,428277.0,505438.84,477008.9,654029.56,
16,168.03352066259274,0.37184468,,,,4,,,,,,,1305316.0,1421951.6,1313230.8,1626722.1,1330354.8,1412586.8,
29,168.06651731561448,0.3774099,,,,4,,,,,,,857873.2,129488.484,353061.94,278948.66,1283638.8,367647.38,
62,168.06654456039732,0.62864596,,,,,,,,,,,1130851.2,581551.7,522316.03,721378.8,1873668.0,735273.7,
266,169.087040529481,4.175423,,,,,,,,,,,121600.22,118342.414,80147.15,104426.26,113005.31,64847.438,
285,169.08704222529505,4.40615,,,,170,,,,,,,400640.1,393052.47,344044.34,384237.84,381731.75,311056.72,
262,171.1026822282729,4.1487956,,,,101,,,,,,,52077.684,63307.42,82903.97,100491.61,99511.99,99597.54,
209,171.1027017302001,3.758707,,,,143,,,,,,,3321657.8,3104539.8,4289793.0,3738021.5,5039851.5,4903347.0,
133,171.1027121838763,2.955285,,,,87,,,,,,,305549.12,323011.0,507766.84,477367.66,591816.1,687633.5,
235,171.10277869960305,4.007096,,,,141,,,,,,,367402.8,327831.34,331850.25,377635.38,366447.03,310986.44,
129,172.09795410103266,2.9095929,,,,47,,,,,,,1906722.2,2027102.2,1472463.9,2304889.2,1040718.06,1627517.1,
109,172.0979812375788,2.547853,,,,,,,,,,,38923.547,62500.316,38202.93,35016.137,54200.137,30476.516,
160,172.09800014212735,3.2795286,,,,,,,,,,,20604.988,22728.85,14740.021,32310.656,21323.22,26987.283,
68,173.08182456247854,0.6905224,,,,,,,,,,,390482.3,72425.59,95755.75,110415.016,388901.66,69951.95,
141,173.08187453014776,3.0464056,,,,11,,,,,,,1483573.1,1420473.1,1581946.0,1572770.0,1884898.4,1518530.5,
184,173.08195100525734,3.521568,,,,,,,,,,,21518.5,19120.754,27141.674,39304.38,30011.0,27701.596,
52,174.07707975898077,0.42352,,,,,,,,,,,459780.94,326570.75,522853.44,1035655.56,731601.0,412864.84,
17,174.077081130045,0.3765783,,,,4,,,,,,,2879177.5,1119459.9,834724.7,328757.97,2794755.0,790744.44,
73,174.0771356215021,0.7599003,,,,,,,,,,,114051.516,78838.33,3675.0647,77261.84,157757.84,29686.9,
2090,174.95603357109414,10.584223,,,,105,,,,,,,1.6015065E7,1.5235011E7,1.6594408E7,1.3647017E7,1.6681257E7,1.3491348E7,
106,175.06115683168153,2.4359448,,,,,,,,,,,1408355.6,1668593.5,1411843.0,2123895.0,1914304.5,1486586.5,
114,178.05096779056257,2.6228237,,,,,,,,,,,551462.3,585601.06,602802.94,724904.0,712450.5,622003.2,
154,178.05100920452185,3.2497962,,,,148,,,,,,,1513943.9,1581719.1,1932880.5,1695162.8,2263069.8,1665768.4,
1860,179.03824278027915,8.368881,,,,,,,,,,,1291926.0,130340.92,158133.22,1481483.1,1492969.9,667643.56,
1892,179.03825815018936,8.49372,,,,122,,,,,,,312736.94,1497536.5,1693720.8,2027845.4,454195.7,2819944.0,
1839,179.03827022990927,8.299807,,,,,,,,,,,590750.0,82393.88,104905.84,340795.7,755287.94,132846.31,
1911,179.0382882478665,8.646426,,,,99,,,,,,,10378.485,354283.44,486426.88,477259.22,219037.08,681481.4,
14,179.05606959893123,0.37343907,,,,,,,,,,,549438.75,602098.56,444071.72,410636.03,218846.11,365144.03,
226,179.07147281700216,3.9185295,,,,138,,,,,,,348933.28,359468.88,429643.3,540607.2,466017.78,716074.1,
66,180.0666011596736,0.6633062,,,,,,,,,,,35462.117,94949.51,90504.94,70678.72,45445.742,49107.69,
153,180.06660543084828,3.2461185,,,,148,,,,,,,768276.1,816981.9,889864.56,1028295.4,1032301.56,1015917.44,
155,181.07036633446708,3.2470496,,,,,,,,,,,53189.566,89744.3,227067.86,81693.94,68778.31,81229.24,
45,181.0717229801014,0.4295675,,,,129,,,,,,,2.9188624E7,1.5125518E7,1.3846682E7,1.8483948E7,2.9329044E7,1.1533311E7,
84,181.0717537168051,1.2758242,,,,,,,,,,,136143.88,470956.06,412503.3,97870.13,310009.47,0,
82,181.07176794819623,1.1035666,,,,,,,,,,,186407.5,954689.4,605791.56,208735.05,375265.0,67758.055,
92,181.07177597356275,2.1583343,,,,,,,,,,,5162.7354,752069.6,101039.81,563570.2,4511.799,0,
19,181.9471144434053,0.37340924,,,,4,,,,,,,1357499.2,1293975.1,1243252.2,1297050.8,1136656.4,1191141.1,
454,183.13896284661746,5.1474576,,,,,,,,,,,67513.8,205981.75,121127.62,81311.26,87597.94,140969.83,
474,183.13896871143993,5.183623,,,,,,,,,,,142386.6,228719.8,182760.53,208642.78,207553.14,231955.34,
279,183.13901593985452,4.337723,,,,26,,,,,,,1074198.6,965806.7,1162101.6,1509029.6,1321953.6,1661678.4,
128,185.08188192964724,2.8917372,,,,,,,,,,,43769.1,46630.055,47552.36,45013.39,54623.066,56959.445,
221,185.081963641131,3.8401995,,,,12,,,,,,,2436292.8,2615710.0,1748301.2,3190941.2,2973421.8,2616839.0,
318,185.1182208950605,4.638928,,,,,,,,,,,203959.45,192515.16,198256.94,228655.31,189943.08,175696.12,
214,185.11827597660832,3.7854702,,,,,,,,,,,247431.28,84247.08,175207.3,232884.23,192640.81,494974.9,
267,185.118317396847,4.1705303,,,,,,,,,,,173459.92,191751.67,194370.27,192080.38,226046.14,209916.06,
242,185.1183714239712,4.0839367,,,,,,,,,,,51109.25,41791.664,71465.45,53352.105,39041.465,32932.31,
132,186.1135429148023,2.9534302,,,,87,,,,,,,884978.1,890223.44,924461.06,1033912.5,1100495.5,1179859.0,
162,186.11357010109256,3.2953212,,,,,,,,,,,151700.67,155703.86,194343.66,166807.02,226866.48,197715.27,
176,187.09757458524732,3.4496615,,,,116,,,,,,,2.1290516E7,2.0003822E7,2.6374946E7,2.3903024E7,3.0158918E7,2.9062086E7,
233,187.09766126244787,3.982401,,,,97,,,,,,,415479.6,213283.56,296318.4,271486.72,414953.16,268294.97,
122,188.0352937090416,2.78416,,,,144,,,,,,,90657.97,84700.85,74520.31,111261.98,97247.41,74767.61,
104,188.03531021064467,2.4058096,,,,139,,,,,,,1456271.2,1427886.9,2059580.0,1398898.5,2387149.5,1692900.9,
147,188.03538730463856,3.1463826,,,,75,,,,,,,72580.39,80332.48,73895.51,119396.16,97018.5,87383.234,
38,188.05635761191627,0.3955313,,,,,,,,,,,355678.38,291617.75,275240.0,283960.4,318840.12,246827.45,
72,188.05636861590435,0.7507139,,,,,,,,,,,1371370.2,829116.3,669537.0,1961242.0,1344779.4,697687.06,
134,189.07682462052253,2.9654615,,,,110,,,,,,,356698.53,413333.0,370401.44,560388.94,500234.94,438997.56,
173,189.11307946473937,3.4267921,,,,,,,,,,,267102.16,282119.3,223227.1,312547.03,252516.97,239161.83,
210,189.1132309678372,3.7604897,,,,143,,,,,,,416840.62,390229.34,528798.7,278838.25,621423.2,575483.94,
67,190.0720197343613,0.6832581,,,,,,,,,,,1043385.44,801924.44,602141.3,679371.8,927893.25,461234.1,
28,190.0720242367876,0.38285986,,,,4,,,,,,,957390.56,824964.94,757867.25,604838.25,931795.8,522177.03,
1,190.92841295024132,0.035986632,,,,,,,,,,,565654.94,541564.75,571728.0,475047.2,1159419.5,476988.97,
2082,190.92842865059163,10.437989,,,,,,,,,,,336546.78,337843.53,280459.34,117990.7,546657.9,158482.2,
183,191.0746356411917,3.473585,,,,,,,,,,,141993.55,135434.27,144099.77,216530.08,182464.17,166395.66,
191,191.07484287177147,3.6107318,,,,,,,,,,,503531.66,527080.2,542563.0,772141.1,645950.06,648927.94,
165,193.0506141537296,3.3515692,,,,156,,,,,,,875368.75,911855.7,668515.8,867937.06,722216.25,782124.25,
102,194.045808285748,2.3900776,,,,139,,,,,,,2311565.5,2245855.8,1813843.2,2343195.0,2139740.0,1609258.8,
