row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Anid-TJGIp4_3_Run233.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML Peak area,2024_NEG_Anid-TJGIp4_1_Run183.mzML Peak area,2024_NEG_Anid-TJGIp4_2_Run212.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML Peak area,
508,309.10931303677967,2.8937285,,,,,,,,,,,101209.91,158939.78,168113.92,125497.57,123534.25,111830.65,
259,309.10932727431214,2.3679023,,,,41,,,,,,,47026.402,99458.336,277785.6,217190.0,212883.55,206817.44,
1083,309.13432914971514,4.4369836,,,,,,,,,,,4178.851,0,0,4483346.0,2944843.5,0,
1999,309.13441454397423,5.8585634,,,,,,,,,,,0,0,0,158678.17,384992.12,0,
1679,309.17075363441194,5.412149,,,,,,,,,,,507739.97,850850.44,1172815.4,53909.246,173161.53,190952.84,
1537,309.17077414399074,5.1913376,,,,,,,,,,,212966.44,71597.69,91165.36,23011.229,356994.47,37790.637,
1483,309.17082206256396,5.1301455,,,,,,,,,,,300842.62,662960.0,1040631.7,398313.03,503439.88,711113.56,
1090,309.17085287234625,4.4538975,,,,,,,,,,,0,23997.719,97300.375,0,0,0,
1187,309.17087716894014,4.6362424,,,,,,,,,,,0,38367.188,68964.445,0,0,11935.906,
2316,309.17417737628557,6.3202996,,,,,,,,,,,75427.62,686456.44,112002.85,211626.02,166892.45,84420.65,
1425,309.20720194394875,5.0089006,,,,,,,,,,,71599.914,100750.14,133801.62,72335.61,10199.32,485517.12,
1635,309.20725832169234,5.3569546,,,,,,,,,,,73542.76,110532.61,256677.98,53428.656,3763.873,180990.33,
1070,309.9713967207714,4.4132395,,,,,,,,,,,132483.7,207826.97,364455.94,135946.6,153682.06,241699.75,
593,310.093274468466,3.1595888,,,,,,,,,,,4205.818,0,0,64906.01,168236.14,498318.0,
534,310.0933437369519,2.9671123,,,,,,,,,,,65426.656,82788.74,91557.97,78746.91,198406.69,443893.12,
1081,310.13784820893403,4.4369116,,,,,,,,,,,0,0,0,756606.25,508946.7,0,
145,311.04977362736145,1.7597622,,,,54,,,,,,,29794.203,709389.56,1856551.2,2479360.0,1936633.2,2143631.5,
3044,311.1687157529027,10.243005,,,,,,,,,,,193630.14,306713.12,276071.38,244317.45,155102.31,320759.44,
2289,311.1687354551264,6.2698865,,,,,,,,,,,1625177.2,2032600.0,2480502.0,1678909.6,2118529.8,1966622.5,
1916,311.2228447199677,5.7519712,,,,,,,,,,,38309.18,363420.16,573176.0,17772.445,0,535762.25,
1610,311.22284977849733,5.335036,,,,32,,,,,,,1815743.6,1.3842394E7,9125728.0,1058654.9,1035396.2,1.5370677E7,
1439,311.22285138336287,5.041903,,,,,,,,,,,5690.96,399732.8,290839.2,49885.973,11617.467,683959.9,
1998,311.22286916266364,5.8255806,,,,,,,,,,,36456.355,271854.47,246877.31,17772.445,0,214287.62,
1814,311.2228749480917,5.5767765,,,,,,,,,,,68076.055,711607.9,995113.56,746211.7,343133.6,1717685.2,
1759,311.2228765436511,5.539949,,,,,,,,,,,35344.71,468352.22,393251.25,579525.4,265628.88,723030.8,
935,313.03546099407487,4.1146307,,,,,,,,,,,0,376648.94,448232.62,510455.6,183468.89,1611555.5,
1084,313.03548411176894,4.4405346,,,,,,,,,,,0,53131.13,123171.96,0,0,0,
295,313.06783665412564,2.4551482,,,,,,,,,,,350299.06,283094.66,263169.88,468657.7,601838.56,108010.875,
2882,313.0784868868449,8.257626,,,,,,,,,,,56112.332,46924.797,28967.412,251800.25,210369.34,26478.936,
2796,313.0785091524987,7.8768334,,,,,,,,,,,47851.965,56595.816,30180.998,325480.78,248373.17,32376.621,
2115,313.07852864378714,6.0115795,,,,,,,,,,,92850.93,66742.62,75990.61,423431.34,367180.12,32522.97,
448,313.1041276705232,2.7618902,,,,,,,,,,,0,134707.9,185075.55,77605.08,72029.94,20536.934,
549,313.104172202992,3.0485702,,,,,,,,,,,0,120543.68,369010.4,138364.55,148631.14,100303.53,
585,313.1042045994187,3.1323829,,,,,,,,,,,0,456173.84,1014674.2,282310.9,266598.94,121261.84,
1528,313.1082427492133,5.206952,,,,,,,,,,,0,6367172.5,8695568.0,464783.66,1263469.0,2634159.2,
507,313.15044351778033,2.894272,,,,,,,,,,,10891.359,453228.12,524600.1,211876.11,194429.69,318480.6,
1612,313.228843315735,5.3358374,,,,,,,,,,,25692.969,280335.84,186643.48,4837.9756,0,356426.8,
1972,313.23832084510906,5.788107,,,,,,,,,,,19550.21,120946.75,78675.51,4978.448,3652.992,114278.55,
1854,313.23853695227825,5.6471734,,,,,,,,,,,436253.47,6032663.0,4257360.0,423998.2,299066.84,2986630.8,
961,314.0307085900989,4.185125,,,,,,,,,,,0,1734235.9,1985868.1,230696.39,330345.94,707498.2,
1855,314.2418919181443,5.642601,,,,,,,,,,,74793.21,1123303.9,787137.2,81810.18,48929.49,584777.25,
782,315.01477449487504,3.749916,,,,,,,,,,,0,798772.8,382985.3,64659.01,108491.9,345171.34,
714,315.15617513255137,3.5099404,,,,,,,,,,,80696.33,150572.03,250930.55,88065.27,121944.61,149561.03,
614,315.15627488705996,3.2168534,,,,,,,,,,,0,26405.873,25862.16,154819.06,101366.484,261351.6,
16,316.92121007009877,0.38810238,,,,22,,,,,,,2307266.2,3904044.8,4883084.5,5441754.0,4625426.0,8565846.0,
1157,317.06675800776173,4.579479,,,,62,,,,,,,117211.47,7878424.0,2647796.2,1404641.9,2983041.8,1181850.6,
766,317.06679154515984,3.688251,,,,,,,,,,,0,537677.3,379427.16,150991.84,105028.13,158651.94,
640,317.06681985702687,3.2782009,,,,75,,,,,,,0,333864.75,431948.1,79336.24,65359.863,112225.53,
581,317.0668522032,3.127521,,,,70,,,,,,,0,83889.914,110082.14,29553.043,30312.521,95738.375,
1642,317.09319108029,5.3799863,,,,,,,,,,,0,191564.47,333564.28,0,0,0,
214,317.09897458427827,2.2319183,,,,,,,,,,,71644.11,283774.4,382950.2,1117953.9,699000.9,269606.22,
893,317.1507006675596,3.9959054,,,,,,,,,,,0,18736.305,65708.99,353438.16,184891.67,388519.72,
1017,317.197083422895,4.305009,,,,,,,,,,,1286085.8,157983.94,43658.168,49174.74,60848.527,0,
345,318.1671763948484,2.5348995,,,,,,,,,,,0,89791.52,87341.484,574847.5,608318.44,998911.06,
1501,321.1344327458875,5.1659694,,,,,,,,,,,0,0,0,173145.64,155485.52,0,
1543,321.1344405897065,5.2382827,,,,,,,,,,,0,0,0,1054644.6,1078787.1,0,
806,321.1587796739713,3.7985425,,,,,,,,,,,0,27282.037,74611.58,9843.227,0,444484.03,
1195,321.16682481000686,4.657106,,,,,,,,,,,0,74501.484,108871.22,0,0,764162.75,
478,322.1256463316901,2.8317528,,,,,,,,,,,57921.58,78573.125,136155.5,239917.81,185707.52,209485.19,
306,322.1256628731342,2.473742,,,,,,,,,,,0,0,0,101203.46,43742.69,329252.66,
1377,322.144909797729,4.9261436,,,,,,,,,,,0,498200.16,945081.94,14109.023,47720.047,0,
1208,322.15083996546304,4.687904,,,,,,,,,,,0,0,0,537559.56,95597.91,0,
2119,323.1500905528651,6.027317,,,,,,,,,,,0,0,0,256159.55,470610.94,0,
1467,323.15013593913443,5.100254,,,,,,,,,,,0,0,0,785197.5,643416.8,0,
2307,323.22291307773804,6.308414,,,,,,,,,,,99559.625,494850.56,520778.7,86278.42,101276.68,133897.33,
832,324.1454005643151,3.8741164,,,,,,,,,,,0,0,0,711464.5,560010.7,0,
938,325.1194880950078,4.119536,,,,,,,,,,,0,85557.125,745397.6,0,0,0,
1021,325.1196318007133,4.3215094,,,,,,,,,,,0,10744.898,245977.34,0,0,0,
1185,325.129404259622,4.6245813,,,,,,,,,,,0,0,0,2266139.8,1735039.6,0,
3039,325.18438417855197,10.234111,,,,,,,,,,,82968.41,186891.89,129007.58,178134.14,101790.92,162262.67,
2437,325.18439722011925,6.6505647,,,,,,,,,,,243528.56,576424.1,2841877.2,486778.66,281586.16,910618.4,
2497,325.1844070198004,6.6972556,,,,,,,,,,,752933.5,1895192.0,557208.5,1357253.5,2084632.9,2588766.8,
2709,325.23848513728905,7.604292,,,,,,,,,,,83133.6,3528.6416,344703.84,43527.41,23691.018,122502.66,
1128,326.0089847717023,4.528413,,,,67,,,,,,,445420.38,458659.34,373763.84,220945.6,265741.28,175230.48,
1497,326.06711660976157,5.1612973,,,,,,,,,,,0,711441.06,982733.56,0,7707.247,0,
281,326.12453878852114,2.4650943,,,,,,,,,,,0,249053.73,297025.6,5092.0254,22404.53,13580.582,
379,326.12460596175845,2.590329,,,,,,,,,,,0,853690.4,886109.9,20625.098,218053.39,9011.283,
358,327.1197202766462,2.5640938,,,,60,,,,,,,278049.16,431923.4,505360.3,321166.75,312959.2,243227.0,
163,327.1198910046966,2.0528593,,,,,,,,,,,24166.123,84226.414,87101.0,393685.78,52105.793,610731.5,
133,327.11989491905314,1.5474769,,,,,,,,,,,766003.5,1702681.9,2973363.5,4140341.8,2719180.8,7223870.5,
477,327.1199017999326,2.8327496,,,,27,,,,,,,404532.53,541482.4,656530.7,443327.16,469531.25,471247.25,
422,327.1199365320095,2.7030795,,,,132,,,,,,,2899775.5,3898781.5,5389356.0,3404608.2,3410153.8,3322820.8,
1900,327.12394128218386,5.7239137,,,,,,,,,,,0,268321.6,451035.56,0,72501.67,181377.9,
423,328.1235332351467,2.7030795,,,,,,,,,,,415596.25,558544.56,797503.9,518267.03,490947.9,490661.22,
1548,329.1526242540865,5.256512,,,,,,,,,,,110974.76,93242.2,327090.84,20894.186,24014.64,149077.16,
1440,330.04429217374815,5.041018,,,,,,,,,,,0,68181.96,24747.389,109090.73,165630.83,190613.88,
1615,330.04430173495837,5.343536,,,,,,,,,,,0,59407.895,28332.021,101355.234,238748.44,302043.9,
912,330.06175216247067,4.0181403,,,,,,,,,,,0,0,0,164127.58,4323.0225,260121.73,
836,330.06196501153664,3.8851595,,,,,,,,,,,0,9489.176,0,185403.44,123261.39,477829.56,
745,330.0621312837095,3.6041298,,,,,,,,,,,0,0,0,55638.645,31284.627,146834.28,
470,330.0984675877924,2.8225694,,,,,,,,,,,0,5763436.5,6965603.0,96586.336,1362579.5,137159.72,
231,330.09858491208746,2.291032,,,,,,,,,,,0,137218.19,90294.87,20833.95,74615.54,144354.33,
684,331.0460572545229,3.437481,,,,,,,,,,,0,364159.44,555473.4,0,217294.84,0,
1073,331.0845085596478,4.4689503,,,,,,,,,,,31681.852,1445780.6,716881.2,5778326.5,3459323.2,0,
2255,331.20464456317904,6.250876,,,,,,,,,,,16478.65,60274.44,253931.64,93649.32,12579.486,394359.28,
2313,331.2046470643504,6.29383,,,,,,,,,,,0,49546.91,198297.1,198763.22,22753.186,869921.5,
1600,332.17156036001023,5.312783,,,,,,,,,,,5388.439,0,0,332008.16,273565.47,0,
1646,333.0699839015323,5.3940716,,,,,,,,,,,0,492951.88,0,0,0,108539.125,
1739,333.07002348733454,5.486468,,,,,,,,,,,0,762780.4,0,0,0,250115.89,
1878,333.1353541249521,5.6957164,,,,,,,,,,,0,0,0,1308029.8,0,0,
629,334.1621148138722,3.2612963,,,,,,,,,,,0,0,7735.117,30504.844,14269.543,144796.5,
699,334.1621601931858,3.4775376,,,,,,,,,,,0,84768.3,93096.51,96917.234,41345.53,479161.62,
1062,335.0095773005341,4.39645,,,,,,,,,,,0,0,5002.653,290911.1,309313.06,218396.98,
1036,336.03624924100626,4.3466263,,,,0,,,,,,,0,210038.94,93210.83,752742.25,1292121.2,638747.0,
1445,336.06454728912286,5.044946,,,,20,,,,,,,0,106035.234,78120.445,378702.53,1124930.8,1530696.5,
1749,336.10658122533073,5.4684386,,,,,,,,,,,167498.66,0,0,191117.92,848655.1,0,
588,336.10902876591206,3.1083157,,,,,,,,,,,22645.422,153852.48,91368.414,288202.25,197552.95,803320.9,
558,336.1090384556265,3.0695994,,,,,,,,,,,31489.645,153852.48,91368.414,290540.1,185194.2,972439.0,
1540,336.124209325419,5.2285113,,,,,,,,,,,0,40602.63,24833.709,834291.94,416534.3,3448878.8,
512,336.1413979465465,2.9236798,,,,,,,,,,,0,147843.06,157662.6,270084.7,264933.3,527804.2,
1452,338.0613451596524,5.050231,,,,,,,,,,,0,25823.182,0,119716.48,327821.3,434414.62,
2379,338.1158295740054,6.456079,,,,,,,,,,,0,0,0,58276.484,44744.12,237530.88,
2330,338.11614468965365,6.354682,,,,,,,,,,,0,4303.3145,0,104825.71,99974.22,326023.97,
1429,338.1399666498446,5.0160956,,,,,,,,,,,0,0,0,535335.5,157801.27,3778619.5,
1071,339.017663911291,4.4120283,,,,,,,,,,,0,181489.75,128491.664,199070.39,372884.56,389359.62,
1258,339.0176921434406,4.782336,,,,8,,,,,,,0,599525.25,457462.88,1477412.2,2234532.8,3594098.8,
777,339.0177342687849,3.738311,,,,,,,,,,,0,2241830.0,1832535.0,3300590.5,4617226.5,3733255.0,
1311,339.1234692971999,4.862374,,,,56,,,,,,,0,2071453.5,2979496.5,23027.8,395345.34,80033.875,
2418,339.12352136260296,6.5473547,,,,71,,,,,,,0,187831.16,206073.14,9561.568,125560.51,0,
1260,340.02109262394447,4.7848315,,,,,,,,,,,0,76775.54,56481.69,222213.8,323861.47,543263.06,
2518,340.13122888062145,6.761939,,,,,,,,,,,0,11508.399,0,62092.246,204797.47,561222.1,
1272,340.1549968396215,4.790797,,,,,,,,,,,0,0,0,89232.92,3742.3325,269515.66,
744,341.0328525831665,3.5993118,,,,,,,,,,,4755.6187,295264.25,147434.36,391224.72,1089143.1,64384.625,
925,341.03336039302934,4.105357,,,,,,,,,,,0,163462.1,98592.43,441151.78,864707.06,348640.6,
968,341.03340791021793,4.1941996,,,,,,,,,,,71002.82,650171.1,186691.48,43702.094,2154686.8,34714.96,
1146,341.04861830263116,4.5564804,,,,,,,,,,,542940.56,524642.25,440396.53,271022.28,327261.44,271843.4,
809,342.0464382443067,3.8029664,,,,,,,,,,,0,72506.0,58652.76,388232.03,520005.7,120344.55,
842,342.06162695134566,3.8946607,,,,,,,,,,,0,898668.3,1213161.4,0,73831.766,0,
205,343.11433208890276,2.2062109,,,,,,,,,,,45304.742,408258.3,551525.44,296555.5,195467.42,174376.47,
251,343.11442186104006,2.3522632,,,,,,,,,,,313019.5,754393.06,870228.6,480564.25,573524.4,286169.47,
439,344.18241924661515,2.7431116,,,,,,,,,,,14193.831,216476.12,309652.34,296856.7,289625.44,627292.0,
161,345.1300439399029,2.049166,,,,,,,,,,,265434.0,362393.1,508853.12,191795.19,223779.36,113857.02,
183,345.130070880856,2.1376839,,,,,,,,,,,501988.6,67866.64,487354.97,169625.23,108412.74,102869.28,
284,345.13008318457133,2.441149,,,,107,,,,,,,6563906.5,9656169.0,1.2888154E7,7366411.0,7775695.0,7103777.5,
236,345.13009459744654,2.2952564,,,,,,,,,,,935269.9,1654825.5,2511649.2,1514110.2,1353814.9,1428104.9,
458,345.13034042336466,2.797306,,,,,,,,,,,16875.771,83902.52,119091.8,61067.492,53384.348,52091.0,
1444,346.0929526806045,5.0460267,,,,,,,,,,,0,48933.38,0,190604.08,586789.44,349619.84,
1182,346.0929687938684,4.6186604,,,,,,,,,,,0,0,0,88014.94,0,531279.75,
285,346.133627231658,2.441149,,,,107,,,,,,,999649.0,1452745.2,1910354.0,1088285.1,1148320.5,1059131.4,
1613,347.19919985941186,5.3375773,,,,32,,,,,,,103977.336,409778.6,608642.6,9273.843,24031.31,1554860.2,
43,347.8604881589487,0.40785232,,,,22,,,,,,,1909683.9,2602585.0,2447541.5,2273917.2,3191106.2,78405.55,
807,348.17734266403056,3.813003,,,,121,,,,,,,0,360481.3,395978.44,222503.77,128523.47,1532269.8,
350,349.10385163948325,2.541182,,,,,,,,,,,432666.88,679700.1,618096.25,657362.44,745841.94,397529.1,
638,349.14025082027985,3.2757568,,,,,,,,,,,123979.81,213520.9,372754.84,218593.83,228800.14,319419.5,
690,349.1402721905747,3.451581,,,,,,,,,,,70542.25,84316.24,139175.2,94303.55,88031.86,117687.766,
769,349.14029379274274,3.707759,,,,,,,,,,,21476.379,82449.38,140253.03,64821.13,69412.23,95813.17,
748,349.1402995396882,3.632664,,,,,,,,,,,4568.6143,47341.14,100871.6,47186.426,46072.95,61378.586,
1857,349.2148452182764,5.649005,,,,,,,,,,,8091.0405,221998.14,333760.94,0,0,364926.47,
1179,350.0780380202488,4.615411,,,,,,,,,,,0,157215.3,332176.9,0,0,0,
1051,350.07804862259667,4.3719077,,,,,,,,,,,0,806658.44,963441.5,0,55452.766,42410.32,
2171,350.21810282409376,6.0804887,,,,112,,,,,,,845048.0,5194.137,0,803418.94,950224.4,0,
2340,350.21816496594215,6.3734245,,,,78,,,,,,,75015.81,0,0,226207.38,204325.83,0,
1441,351.13471190409626,5.0403676,,,,,,,,,,,0,0,0,180452.56,108282.305,1822005.5,
2265,351.2190810735888,6.278827,,,,,,,,,,,267023.56,298986.1,331777.16,22482.623,27142.135,82945.805,
2327,351.2200800738818,6.339096,,,,,,,,,,,934688.3,11727.515,0,482735.62,206853.6,0,
1273,352.11868543317917,4.7988243,,,,,,,,,,,0,0,0,26431.803,0,728817.0,
1603,352.1187155273273,5.3773174,,,,,,,,,,,0,0,0,99080.39,27862.611,3597368.2,
1133,352.1425443870897,4.5372906,,,,,,,,,,,0,0,0,229196.06,66434.9,4749756.5,
2365,353.10270952107805,6.4298725,,,,,,,,,,,0,359322.47,353718.97,0,29375.373,50646.4,
2431,353.102740428742,6.5034976,,,,,,,,,,,0,28344.773,33428.47,0,0,289958.94,
2285,353.1027771717589,6.25981,,,,,,,,,,,0,239609.83,305224.72,65816.97,184770.03,464745.2,
2487,353.10279632254634,6.697074,,,,,,,,,,,0,2762436.5,4151652.2,36915.54,556377.44,127517.83,
1662,353.1265095335761,5.4031057,,,,101,,,,,,,0,113864.01,79286.836,1390799.4,791926.9,4978956.5,
2483,354.1067815481376,6.697217,,,,,,,,,,,0,581890.06,894684.75,0,117996.99,18469.408,
1193,354.1343871104363,4.6340694,,,,,,,,,,,0,8763.658,18462.094,115534.8,32625.236,1791417.0,
986,354.134406439166,4.2409816,,,,1,,,,,,,0,375948.3,550289.44,269969.3,248209.88,667068.5,
1358,355.1183772435554,4.913466,,,,,,,,,,,0,176817.6,294198.9,0,24664.3,0,
2781,355.15793904103174,7.8378778,,,,74,,,,,,,366003.4,149784.89,615755.3,383106.38,935143.4,1089420.4,
2195,355.19118115114355,6.129251,,,,,,,,,,,0,0,0,167165.08,62398.273,514997.84,
674,356.03851595002527,3.413065,,,,,,,,,,,0,89529.63,98658.37,0,0,0,
873,356.04092383903634,3.9585063,,,,,,,,,,,0,947495.4,997930.7,70834.84,134513.1,226121.25,
391,356.0984674084914,2.6260169,,,,,,,,,,,0,0,0,265474.84,164663.08,614959.7,
883,356.1137389018677,3.9854386,,,,,,,,,,,0,0,0,272525.28,29186.027,1583245.6,
240,356.13475006373613,2.3195355,,,,,,,,,,,70964.61,283373.03,151852.92,430412.66,376785.62,862882.44,
190,356.13480189933836,2.154908,,,,,,,,,,,0,604203.4,248253.66,360789.12,265052.6,649078.1,
1554,356.17118071012186,5.2559476,,,,49,,,,,,,460243.5,732110.0,1113315.2,262864.25,294011.3,545664.8,
1797,356.17119627136145,5.5707345,,,,129,,,,,,,80349.016,77883.62,96832.14,43204.543,111755.84,84353.06,
569,356.18245411847124,3.086298,,,,,,,,,,,829986.1,257205.94,358684.88,612350.5,652386.06,412905.4,
2597,356.28033110747265,7.054998,,,,,,,,,,,200437.58,190542.42,453390.62,178192.55,162813.08,21030.71,
882,357.1172474286438,3.9792647,,,,,,,,,,,0,0,0,49511.125,0,318041.0,
1316,357.206833910167,4.8746505,,,,,,,,,,,0,0,0,292896.0,235842.64,412514.66,
1897,357.20705602011657,5.717435,,,,,,,,,,,0,0,3985.3806,188935.75,73291.6,242682.94,
1457,357.23920437395185,5.066358,,,,,,,,,,,0,65411.63,96975.945,0,0,626418.94,
799,358.1293324117048,3.7881439,,,,,,,,,,,0,0,0,48992.367,0,391623.78,
413,359.10935807795204,2.694328,,,,,,,,,,,17532.588,116321.51,297044.88,585443.7,317312.8,33867.535,
1530,359.1167079377578,5.216978,,,,,,,,,,,0,0,0,696059.56,301685.4,0,
230,360.0722755559411,2.286825,,,,,,,,,,,0,516178.56,834204.44,0,369428.8,0,
484,360.1773881432621,2.847148,,,,68,,,,,,,0,290459.7,303168.4,546191.7,377218.06,1329611.5,
891,361.1401182718446,3.9959054,,,,,,,,,,,0,56720.293,144645.08,723089.25,397323.28,765340.7,
787,361.14026899490665,3.7686014,,,,,,,,,,,82792.65,129489.66,240486.94,172396.03,154595.86,267214.78,
1391,363.0831113878118,4.936699,,,,,,,,,,,0,271377.1,35057.31,14013.684,285723.16,158704.33,
992,363.0831259528755,4.245155,,,,1,,,,,,,0,141563.72,74876.91,61732.188,239966.81,106123.14,
1449,363.08317202054013,5.046139,,,,20,,,,,,,0,735303.6,281504.97,1701285.9,4409128.0,2814988.8,
1584,364.093590634517,5.306205,,,,,,,,,,,0,181752.67,401393.44,0,0,0,
1456,364.09446660455933,5.0722327,,,,,,,,,,,0,41882.848,88807.38,0,0,0,
461,365.0986623580709,2.8103533,,,,,,,,,,,19802.365,52325.83,56096.367,202401.48,217609.8,94821.73,
940,365.098899034955,4.1220555,,,,,,,,,,,0,4880.772,0,83747.25,306353.12,27831.229,
1644,365.2806609269719,5.391938,,,,,,,,,,,0,244643.25,236615.44,70576.51,569235.2,0,
740,366.13374099181027,3.5920877,,,,,,,,,,,24912.709,3654.6826,4973.2734,73952.3,23105.582,128346.6,
1505,366.134381887901,5.1706614,,,,13,,,,,,,0,4757.491,0,675530.94,460936.25,1490355.5,
1381,366.13438307308314,4.9321375,,,,,,,,,,,0,1242008.0,2417051.5,91761.33,123839.81,3605.3132,
1031,366.13439459711765,4.344263,,,,,,,,,,,0,0,0,28817.865,0,119945.234,
1076,366.21314361477823,4.423815,,,,,,,,,,,360994.7,0,0,0,0,0,
1732,367.03078213436856,5.47977,,,,,,,,,,,0,1163281.4,0,0,0,240182.2,
386,367.1393828638038,2.6110804,,,,,,,,,,,0,0,0,0,0,79958.42,
845,368.9586437492101,3.8998442,,,,103,,,,,,,0,647627.2,472388.16,65194.24,410229.97,0,
1745,369.02766919609803,5.4932156,,,,,,,,,,,0,1243883.9,0,0,0,209111.98,
1040,370.94188143418296,4.359577,,,,,,,,,,,0,226269.88,387355.16,7174.4727,19574.209,8293.268,
1943,371.06564459355553,5.7758446,,,,,,,,,,,5171.2188,135455.67,128780.55,381647.28,324845.75,44210.31,
609,372.0334144861856,3.1937304,,,,,,,,,,,0,538363.75,408587.3,0,263122.06,0,
1674,372.16609739233604,5.4090075,,,,,,,,,,,194196.02,300891.78,460035.62,19756.086,34428.555,84579.734,
1482,372.1661275077535,5.1290936,,,,,,,,,,,108773.57,237451.61,388331.56,153845.89,136487.84,210503.5,
1253,372.8225487562,4.7640157,,,,,,,,,,,489955.88,338365.94,171195.02,2658024.8,2125702.8,2382278.8,
418,373.005537703593,2.6986303,,,,82,,,,,,,1103388.0,969970.1,735577.25,912611.1,931710.7,692838.56,
2947,373.0448607931665,8.596864,,,,,,,,,,,45713.65,5600.5303,5337.003,239871.22,126023.305,20485.387,
2853,373.04490172266827,8.07433,,,,,,,,,,,5653.583,0,0,98954.1,66737.44,0,
2887,373.04494785112246,8.266495,,,,,,,,,,,243591.75,293969.7,115464.22,2775002.5,1803752.1,232521.83,
2570,373.0449707295491,6.9090004,,,,,,,,,,,0,4068.841,0,88791.19,5086.9316,0,
2366,373.04510832230943,6.426809,,,,,,,,,,,0,0,3759.7085,178216.97,79318.6,0,
911,373.0928810735606,4.045941,,,,,,,,,,,0,0,0,30946.598,13680.657,1075200.0,
2148,373.1290746762949,6.0549293,,,,,,,,,,,11746.232,0,0,984441.9,2653007.2,0,
1618,374.2181553950522,5.341888,,,,32,,,,,,,149071.38,1307892.8,1177736.8,44371.46,132636.83,1627245.4,
34,374.87951026462906,0.40809342,,,,22,,,,,,,4171059.0,3882079.5,3367766.5,4076412.0,3853377.5,3136127.0,
424,376.10316597832,2.7049115,,,,,,,,,,,0,16891.855,0,0,4295.7607,113033.664,
752,376.1035344781233,3.6185005,,,,,,,,,,,6696.09,425916.03,40474.94,213974.33,738981.44,1348612.6,
1856,376.2337921200178,5.6492667,,,,,,,,,,,16651.059,351034.7,313898.22,28763.975,17721.512,161390.3,
1935,377.02524021665596,5.7628837,,,,,,,,,,,6147.6816,0,0,1.2189062E7,4.318978E7,0,
2043,377.0253210739045,5.92947,,,,,,,,,,,0,0,0,1582751.5,6880619.0,0,
33,377.08541639636496,0.40112248,,,,,,,,,,,0,280452.8,333692.34,568594.56,460867.22,1353720.5,
672,377.1351400891433,3.405873,,,,83,,,,,,,107016.27,70229.08,173369.62,122252.03,94897.28,140127.7,
600,377.1351405593858,3.19755,,,,,,,,,,,709190.6,424103.25,681191.3,721128.3,600855.06,950765.25,
823,377.13524003528914,3.8381019,,,,,,,,,,,271190.84,15898.942,0,0,0,0,
1803,377.1755245354432,5.580509,,,,,,,,,,,0,0,0,165845.22,62743.1,1084183.2,
1289,378.1344451315983,4.8225865,,,,,,,,,,,0,0,0,248010.81,90381.18,1622105.4,
1431,378.1345601079634,5.0254607,,,,,,,,,,,0,0,0,29399.135,10415.042,134024.75,
2730,379.15800578490735,7.601421,,,,80,,,,,,,1003201.06,246292.52,2854116.8,750483.3,1545237.2,2423540.0,
1872,379.2963919860546,5.68801,,,,,,,,,,,0,516710.78,378262.8,177527.48,1181050.5,11991.51,
637,380.0621461314918,3.2806416,,,,,,,,,,,0,720452.2,814792.56,213596.4,178404.89,254061.8,
2543,380.28043952257786,6.849365,,,,,,,,,,,291836.62,274736.72,3217596.5,288687.44,283460.03,166429.28,
2810,381.17361688348177,7.940128,,,,,,,,,,,205237.53,87677.08,1106689.1,44784.062,262826.47,372849.4,
211,382.1002189547061,2.2206001,,,,,,,,,,,656693.4,190503.97,293228.88,616765.4,378426.3,534981.6,
1099,382.12936448474,4.4625487,,,,,,,,,,,0,0,66361.77,310749.62,82004.0,2269476.0,
977,382.18691677663685,4.224822,,,,,,,,,,,0,0,0,2525984.2,2996819.8,0,
