row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Nam_2_Run44.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-Nam_1_Run32.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC-Nam_3_Run67.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,
1150,925.2695001258387,8.487389,,,,,,,,,,,1386279.5,1404741.8,0,39397.598,1185181.2,1317066.6,
1398,926.2680770544189,9.071564,,,,66,,,,,,,236843.52,219328.17,0,0,166132.95,186245.25,
1394,927.2681009690384,9.069517,,,,66,,,,,,,110559.766,100033.625,0,0,85758.67,93078.08,
299,959.6089953883205,6.40673,,,,22,15,[2M+H]+,,2,298;299,479.30092,135032.39,206118.98,166701.36,610481.4,401896.47,611287.4,
1609,980.2776221561261,10.192017,,,,,,,,,,,0,0,0,708186.44,0,0,
1243,980.2776761842757,8.727973,,,,102,,,,,,,1.9097552E7,0,1.9624122E7,0,0,1.2496813E7,
1244,981.2784195564421,8.727973,,,,102,,,,,,,1.8008996E7,0,1.8571502E7,0,0,1.180889E7,
1578,982.2567813621657,10.031438,,,,,,,,,,,1166147.2,1034944.8,0,0,557111.44,587701.06,
1579,983.2574528598805,10.029488,,,,,,,,,,,1077257.5,682435.9,0,0,467361.25,593366.4,
1310,983.2764945956956,8.733835,,,,,,,,,,,1.0118434E7,0,1101886.8,0,0,6589329.0,
1463,998.2876685872947,9.394563,,,,,,,,,,,42064.656,0,0,0,18091.37,27910.346,
1406,998.287753504612,9.112459,,,,103,,,,,,,925174.25,878309.44,0,34953.19,701402.5,751648.9,
1497,998.2877721705248,9.585052,,,,109,,,,,,,169543.3,93581.81,0,0,87338.25,90765.45,
1405,999.2888114451285,9.1126375,,,,,,,,,,,884360.2,839418.2,0,37282.734,661333.25,704649.8,
1489,1047.8768240853271,9.496958,,,,17,,,,,,,240843.56,118201.23,101369.38,514320.9,486681.1,777619.7,
1531,1072.3061429574457,9.81748,,,,0,,,,,,,471132.47,446182.44,0,26227.004,418554.16,366259.97,
1343,1072.3081502458451,8.847668,,,,13,,,,,,,3409447.5,3447660.5,99779.5,739739.6,3036568.2,3448946.5,
1530,1073.30722740347,9.817458,,,,0,,,,,,,455021.16,463355.8,0,31447.975,438098.06,371646.44,
1340,1073.3087635270322,8.842774,,,,13,,,,,,,3556696.8,3529820.8,105760.91,766369.4,3115862.8,3541539.2,
1528,1074.3065547504837,9.81434,,,,0,,,,,,,450636.56,462519.3,0,24603.07,415499.7,359893.6,
1502,1099.9086880717653,9.605007,,,,,,,,,,,114471.664,107899.8,88919.16,292752.12,242174.86,490832.9,
1587,1103.9398800520532,10.137629,,,,,,,,,,,169246.36,154485.89,200325.58,193159.55,217197.3,256031.58,
1576,1103.9399020326211,10.028129,,,,,,,,,,,150739.22,166125.77,230454.38,306115.28,303233.5,482332.6,
1313,1128.315732086541,8.737301,,,,,,,,,,,564607.1,514320.06,153273.83,0,0,2084271.8,
1564,1128.3157662096219,9.985196,,,,,,,,,,,0,0,0,966143.75,0,870125.56,
1601,1128.3157790586229,10.180822,,,,,,,,,,,0,0,0,423331.06,0,416915.94,
1518,1128.3157914199733,9.761656,,,,,,,,,,,0,0,0,2313284.0,0,2009144.9,
1484,1128.3158879282237,9.426454,,,,,,,,,,,45168.65,0,0,201748.8,0,104394.62,
1565,1129.3164721903609,9.985196,,,,,,,,,,,0,0,0,1065583.8,0,1014142.2,
1250,1129.3164725443735,8.677242,,,,,,,,,,,436893.7,309897.2,2599030.8,0,0,410629.4,
1519,1129.3164811207134,9.761656,,,,,,,,,,,0,0,0,2548459.5,0,2149864.0,
1314,1129.3164935365508,8.740454,,,,,,,,,,,566603.44,755880.94,773185.7,0,0,1386968.1,
1597,1129.3165554825769,10.178204,,,,,,,,,,,0,0,0,451390.34,0,466107.03,
1589,1129.9556867561773,10.166039,,,,,,,,,,,380222.53,390116.47,464280.38,552676.4,552156.8,740728.9,
1522,1130.3126377119966,9.76383,,,,,,,,,,,5709.8945,0,22993.326,2587342.8,0,2310621.2,
1410,1130.3130756829387,9.085304,,,,,,,,,,,327612.47,322954.3,538702.25,0,0,221254.0,
1486,1130.3143313708297,9.441541,,,,,,,,,,,61543.297,0,0,297198.72,0,108165.6,
1594,1130.315022727259,10.175413,,,,,,,,,,,0,0,0,457397.6,0,468303.0,
1566,1130.3150732276067,9.985196,,,,,,,,,,,0,0,0,1048189.0,0,997876.44,
1315,1130.3151395146263,8.746546,,,,,,,,,,,652076.06,556378.4,166088.11,0,0,1997392.6,
1251,1130.3153014617862,8.688263,,,,,,,,,,,250047.31,528958.3,1840487.0,0,0,537018.1,
1590,1130.9590978630347,10.163188,,,,,,,,,,,268284.28,275613.53,337831.0,401968.97,406237.6,545508.1,
1524,1131.3137957051467,9.77281,,,,,,,,,,,0,0,0,1765237.2,0,1617247.9,
1602,1131.3147964802802,10.182768,,,,,,,,,,,0,0,0,280904.9,0,328364.94,
375,1133.5854876461453,7.071968,,,,12,20,[2M+H]+,,2,375;382,566.28884,1116598.2,1895881.4,1564367.0,2485677.0,2609747.2,2896115.2,
1549,1146.3256385034213,9.874082,,,,35,,,,,,,1046792.06,990394.56,16736.742,418088.66,876781.7,883414.1,
1550,1147.3265492477055,9.872614,,,,35,,,,,,,1168007.8,1065324.1,36570.91,451207.22,962300.8,965886.06,
1551,1148.3254888824383,9.874081,,,,35,,,,,,,1186981.2,1079497.6,41921.594,451327.88,959131.9,950268.2,
1596,1155.9713570764904,10.179931,,,,59,,,,,,,328430.72,379177.28,440218.72,618971.6,570652.56,793386.25,
1462,1170.013127517127,9.368472,,,,,,,,,,,168446.23,136531.3,78755.22,282630.53,246899.9,567543.7,
